chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr3	108210095	108211020	ZFP143_conserved_746	108202228	108210462	ENSMUSG00000048997.17	Atxn7l2	-	protein_coding	ENSMUST00000117784.7	protein_coding	1	95	1	1	1
chr3	110250101	110251247	ZFP143_conserved_748	110246112	110250993	ENSMUSG00000049300.11	Prmt6	-	protein_coding	ENSMUST00000190378.1	protein_coding	1	319	1	1	1
chr3	113629762	113630386	ZFP143_conserved_749	113605067	113630149	ENSMUSG00000027981.14	Rnpc3	-	protein_coding	ENSMUST00000092154.9	protein_coding	1	75	1	0	0
chr3	121291391	121292381	ZFP143_conserved_750	121291773	121363094	ENSMUSG00000039887.11	Alg14	+	protein_coding	ENSMUST00000039442.11	protein_coding	1	113	1	1	1
chr3	122274046	122274628	ZFP143_conserved_751	122274388	122285271	ENSMUSG00000039756.12	Dnttip2	+	protein_coding	ENSMUST00000035776.9	protein_coding	1	51	0	0	0
chr3	123508074	123508852	ZFP143_conserved_752	123507552	123508404	ENSMUSG00000104960.1	Snhg8	-	processed_transcript	ENSMUST00000196466.1	lincRNA	1	59	0	0	0
chr3	138143214	138144258	ZFP143_conserved_753	138091055	138143388	ENSMUSG00000028158.14	Mttp	-	protein_coding	ENSMUST00000098580.5	protein_coding	5	348	0	1	0
chr3	138143214	138144258	ZFP143_conserved_753	138143517	138159818	ENSMUSG00000004127.12	Trmt10a	+	protein_coding	ENSMUST00000162864.7	protein_coding	1	219	1	0	0
chr3	138526429	138527445	ZFP143_conserved_754	138526425	138555399	ENSMUSG00000028156.12	Eif4e	+	protein_coding	ENSMUST00000200020.4	protein_coding	1	512	1	1	1
chr3	158031493	158031967	ZFP143_conserved_755	158010919	158031766	ENSMUSG00000055436.18	Srsf11	-	protein_coding	ENSMUST00000072875.14	protein_coding	1	36	0	0	0
chr4	20041814	20042399	ZFP143_conserved_756	20042052	20066750	ENSMUSG00000073987.4	Ggh	+	protein_coding	ENSMUST00000098242.3	protein_coding	1	54	1	1	1
chr4	33310023	33310738	ZFP143_conserved_757	33303569	33310137	ENSMUSG00000086127.1	Gm11934	-	processed_transcript	ENSMUST00000132553.1	processed_transcript	1	243	1	0	0
chr4	33310023	33310738	ZFP143_conserved_757	33310328	33500914	ENSMUSG00000028274.17	Rngtt	+	protein_coding	ENSMUST00000029942.7	protein_coding	1	52	0	0	0
chr4	34550289	34550891	ZFP143_conserved_758	34550937	34566908	ENSMUSG00000028291.7	Akirin2	+	protein_coding	ENSMUST00000084299.5	protein_coding	1	347	1	1	1
chr4	41275023	41275804	ZFP143_conserved_759	41194313	41275144	ENSMUSG00000028433.14	Ubap2	-	protein_coding	ENSMUST00000108068.7	protein_coding	1	269	1	1	1
chr4	43562170	43562850	ZFP143_conserved_760	43531519	43562422	ENSMUSG00000028465.16	Tln1	-	protein_coding	ENSMUST00000030187.13	protein_coding	1	88	0	0	0
chr4	43562170	43562850	ZFP143_conserved_760	43562332	43567060	ENSMUSG00000028466.15	Creb3	+	protein_coding	ENSMUST00000102944.10	protein_coding	1	178	1	1	1
chr4	44756082	44756881	ZFP143_conserved_761	44756639	44762228	ENSMUSG00000035649.17	Zcchc7	+	protein_coding	ENSMUST00000143385.1	protein_coding	2	158	1	0	0
chr4	46138197	46138947	ZFP143_conserved_762	46114746	46138475	ENSMUSG00000035495.15	Tstd2	-	protein_coding	ENSMUST00000107772.7	protein_coding	1	97	1	1	1
chr4	46138197	46138947	ZFP143_conserved_762	46138613	46172403	ENSMUSG00000028330.8	Ncbp1	+	protein_coding	ENSMUST00000030014.8	protein_coding	1	41	0	0	0
chr4	48279350	48280072	ZFP143_conserved_763	48193323	48279558	ENSMUSG00000028343.10	Erp44	-	protein_coding	ENSMUST00000030028.4	protein_coding	1	153	1	1	1
chr4	48279350	48280072	ZFP143_conserved_763	48279760	48309202	ENSMUSG00000028344.12	Invs	+	protein_coding	ENSMUST00000156602.1	processed_transcript	1	49	1	1	1
chr4	49520906	49521417	ZFP143_conserved_764	49512596	49521093	ENSMUSG00000044018.3	Mrpl50	-	protein_coding	ENSMUST00000057829.3	protein_coding	1	68	1	1	1
chr4	49520906	49521417	ZFP143_conserved_764	49521217	49531517	ENSMUSG00000039634.12	Zfp189	+	protein_coding	ENSMUST00000107696.1	protein_coding	1	56	0	0	0
chr4	56947137	56947754	ZFP143_conserved_765	56885616	56947424	ENSMUSG00000055296.14	Tmem245	-	protein_coding	ENSMUST00000155625.1	processed_transcript	2	21	1	1	1
chr4	59783671	59784183	ZFP143_conserved_766	59769637	59783866	ENSMUSG00000038544.14	Inip	-	protein_coding	ENSMUST00000095063.10	protein_coding	1	61	1	1	1
chr4	62408363	62408986	ZFP143_conserved_767	62394583	62408642	ENSMUSG00000066149.11	Cdc26	-	protein_coding	ENSMUST00000084525.11	protein_coding	1	32	0	0	0
chr4	62408363	62408986	ZFP143_conserved_767	62408797	62426990	ENSMUSG00000066148.3	Prpf4	+	protein_coding	ENSMUST00000084524.3	protein_coding	1	123	1	1	1
chr4	62524878	62525566	ZFP143_conserved_768	62522649	62525068	ENSMUSG00000028394.9	Pole3	-	protein_coding	ENSMUST00000030091.9	protein_coding	1	154	0	0	0
chr4	62524878	62525566	ZFP143_conserved_768	62525369	62547993	ENSMUSG00000058046.1	4933430I17Rik	+	protein_coding	ENSMUST00000062145.1	protein_coding	1	147	1	0	0
chr4	75278124	75278526	ZFP143_conserved_770	75277354	75278305	ENSMUSG00000028398.8	Dmac1	-	protein_coding	ENSMUST00000030103.8	protein_coding	1	20	0	1	0
chr4	83417399	83417935	ZFP143_conserved_771	83417724	83453340	ENSMUSG00000028483.13	Snapc3	+	protein_coding	ENSMUST00000030206.9	protein_coding	1	57	1	1	1
chr4	86611916	86612401	ZFP143_conserved_772	86578855	86612055	ENSMUSG00000038047.18	Haus6	-	protein_coding	ENSMUST00000070607.8	protein_coding	1	103	0	1	0
chr4	94602946	94603805	ZFP143_conserved_774	94569167	94603244	ENSMUSG00000028577.13	Plaa	-	protein_coding	ENSMUST00000107107.8	protein_coding	1	131	0	0	0
chr4	95051969	95052987	ZFP143_conserved_775	95052951	95060658	ENSMUSG00000087366.7	Junos	+	antisense	ENSMUST00000125917.1	antisense	1	473	1	0	0
chr4	99193690	99194292	ZFP143_conserved_776	99193934	99259787	ENSMUSG00000028550.15	Atg4c	+	protein_coding	ENSMUST00000030279.14	protein_coding	1	57	0	0	0
chr4	107066557	107067142	ZFP143_conserved_777	107055874	107066868	ENSMUSG00000028622.11	Mrpl37	-	protein_coding	ENSMUST00000030365.5	protein_coding	1	19	1	0	0
chr4	107066557	107067142	ZFP143_conserved_777	107068605	107085826	ENSMUSG00000028621.17	Cyb5rl	+	protein_coding	ENSMUST00000030364.12	protein_coding	1	1756	0	0	0
chr4	107178116	107178969	ZFP143_conserved_778	107134155	107178547	ENSMUSG00000028619.15	Tceanc2	-	protein_coding	ENSMUST00000057043.9	protein_coding	1	5	0	0	0
chr4	107178116	107178969	ZFP143_conserved_778	107178399	107200996	ENSMUSG00000028618.11	Tmem59	+	protein_coding	ENSMUST00000030361.10	protein_coding	1	143	1	1	1
chr4	108327724	108328406	ZFP143_conserved_779	108328140	108341544	ENSMUSG00000048351.14	Coa7	+	protein_coding	ENSMUST00000131656.1	protein_coding	1	75	1	0	0
chr4	108459551	108460325	ZFP143_conserved_780	108459426	108479153	ENSMUSG00000034610.14	Tut4	+	protein_coding	ENSMUST00000106673.7	protein_coding	3	512	1	0	0
chr4	108833176	108834407	ZFP143_conserved_781	108814295	108833614	ENSMUSG00000028568.16	Btf3l4	-	protein_coding	ENSMUST00000102742.10	protein_coding	1	177	0	0	0
chr4	108833176	108834407	ZFP143_conserved_781	108834601	108862127	ENSMUSG00000028567.8	Txndc12	+	protein_coding	ENSMUST00000030296.8	protein_coding	1	810	1	1	1
chr4	114986549	114987595	ZFP143_conserved_782	114959336	114987241	ENSMUSG00000028719.8	Cmpk1	-	protein_coding	ENSMUST00000030491.8	protein_coding	1	169	1	1	1
chr4	116556822	116557959	ZFP143_conserved_783	116551633	116555936	ENSMUSG00000055900.14	Tmem69	-	protein_coding	ENSMUST00000106478.8	protein_coding	1	1454	0	1	0
chr4	116556822	116557959	ZFP143_conserved_783	116557658	116593882	ENSMUSG00000034042.16	Gpbp1l1	+	protein_coding	ENSMUST00000030460.14	protein_coding	1	268	1	1	1
chr4	116651192	116651889	ZFP143_conserved_784	116636510	116651680	ENSMUSG00000028692.14	Akr1a1	-	protein_coding	ENSMUST00000030455.14	protein_coding	1	140	0	0	0
chr4	116708124	116708832	ZFP143_conserved_785	116702279	116708406	ENSMUSG00000028690.4	Mmachc	-	protein_coding	ENSMUST00000030453.4	protein_coding	1	72	1	1	1
chr4	116708124	116708832	ZFP143_conserved_785	116708571	116715103	ENSMUSG00000028689.14	Ccdc163	+	protein_coding	ENSMUST00000106462.8	protein_coding	1	93	1	1	1
chr4	116807144	116807857	ZFP143_conserved_786	116794310	116807548	ENSMUSG00000028688.13	Toe1	-	protein_coding	ENSMUST00000106455.7	protein_coding	1	48	1	1	1
chr4	116807144	116807857	ZFP143_conserved_786	116807723	116819431	ENSMUSG00000028687.17	Mutyh	+	protein_coding	ENSMUST00000102699.7	protein_coding	1	223	1	0	0
chr4	117155838	117156335	ZFP143_conserved_788	117153827	117156243	ENSMUSG00000047675.15	Rps8	-	protein_coding	ENSMUST00000102696.4	protein_coding	1	157	0	0	0
chr4	117182336	117182905	ZFP143_conserved_789	117159639	117182639	ENSMUSG00000028678.13	Kif2c	-	protein_coding	ENSMUST00000065896.8	protein_coding	1	19	1	1	1
chr4	119173831	119174579	ZFP143_conserved_793	119169513	119174195	ENSMUSG00000045268.13	Zfp691	-	protein_coding	ENSMUST00000106355.4	protein_coding	1	10	1	1	1
chr4	119320291	119320848	ZFP143_conserved_794	119300010	119320546	ENSMUSG00000060288.13	Ppih	-	protein_coding	ENSMUST00000106318.7	protein_coding	1	23	1	1	1
chr4	119539115	119539884	ZFP143_conserved_795	119530308	119538769	ENSMUSG00000087385.8	Frg2f1	-	protein_coding	ENSMUST00000079611.12	protein_coding	1	730	1	0	0
chr4	119539115	119539884	ZFP143_conserved_795	119539661	119629119	ENSMUSG00000032998.16	Foxj3	+	protein_coding	ENSMUST00000044564.14	protein_coding	1	162	0	0	0
chr4	120924725	120925363	ZFP143_conserved_796	120921196	120925005	ENSMUSG00000028629.9	Exo5	-	protein_coding	ENSMUST00000030375.8	protein_coding	1	39	0	0	0
chr4	125066412	125066858	ZFP143_conserved_797	125055338	125065703	ENSMUSG00000042707.6	Dnali1	-	protein_coding	ENSMUST00000036383.3	protein_coding	1	932	1	0	0
chr4	125066412	125066858	ZFP143_conserved_797	125066672	125074042	ENSMUSG00000050213.6	Snip1	+	protein_coding	ENSMUST00000052183.6	protein_coding	1	37	0	1	0
chr4	126096363	126096952	ZFP143_conserved_798	126096623	126098584	ENSMUSG00000050188.8	Lsm10	+	protein_coding	ENSMUST00000055575.7	protein_coding	1	34	0	0	0
chr4	126202267	126203224	ZFP143_conserved_799	126164082	126202760	ENSMUSG00000043962.16	Thrap3	-	protein_coding	ENSMUST00000080919.11	protein_coding	1	15	1	1	1
chr4	127060910	127061357	ZFP143_conserved_800	127047642	127061124	ENSMUSG00000043872.14	Zmym1	-	protein_coding	ENSMUST00000106099.7	protein_coding	1	9	0	0	0
chr4	127076818	127077729	ZFP143_conserved_801	127077383	127124370	ENSMUSG00000042408.13	Zmym6	+	protein_coding	ENSMUST00000046751.12	protein_coding	1	110	0	0	0
chr4	128609795	128610475	ZFP143_conserved_802	128583547	128610098	ENSMUSG00000061894.15	Zscan20	-	protein_coding	ENSMUST00000097877.8	protein_coding	1	37	1	1	1
chr4	129640528	129641371	ZFP143_conserved_803	129626078	129641065	ENSMUSG00000053841.15	Txlna	-	protein_coding	ENSMUST00000046425.15	protein_coding	1	116	1	0	0
chr4	130359689	130360292	ZFP143_conserved_804	130315383	130359943	ENSMUSG00000028772.19	Zcchc17	-	protein_coding	ENSMUST00000134159.2	protein_coding	1	47	0	0	0
chr4	130359689	130360292	ZFP143_conserved_804	130360132	130390026	ENSMUSG00000074088.6	Snrnp40	+	protein_coding	ENSMUST00000105994.3	protein_coding	1	142	1	0	0
chr4	130662977	130663730	ZFP143_conserved_805	130663359	130781562	ENSMUSG00000028580.15	Pum1	+	protein_coding	ENSMUST00000105992.8	protein_coding	1	6	1	0	0
chr4	132211774	132212489	ZFP143_conserved_806	132184912	132212303	ENSMUSG00000040025.17	Ythdf2	-	protein_coding	ENSMUST00000152796.7	protein_coding	1	172	1	0	0
chr4	132308362	132308938	ZFP143_conserved_808	132308678	132311024	ENSMUSG00000086290.9	Snhg12	+	lincRNA	ENSMUST00000144705.8	lincRNA	1	28	0	1	0
chr4	132353471	132353896	ZFP143_conserved_809	132337823	132353605	ENSMUSG00000028896.13	Rcc1	-	protein_coding	ENSMUST00000155129.1	protein_coding	5	78	1	0	0
chr4	132421839	132422837	ZFP143_conserved_810	132355930	132422446	ENSMUSG00000066043.13	Phactr4	-	protein_coding	ENSMUST00000084170.11	protein_coding	1	108	1	1	1
chr4	132510261	132510834	ZFP143_conserved_811	132492032	132510501	ENSMUSG00000028893.8	Sesn2	-	protein_coding	ENSMUST00000030724.8	protein_coding	1	46	1	1	1
chr4	132842959	132843434	ZFP143_conserved_812	132826929	132843169	ENSMUSG00000028882.13	Ppp1r8	-	protein_coding	ENSMUST00000030702.13	protein_coding	1	27	1	0	0
chr4	133011269	133012108	ZFP143_conserved_813	133011506	133077863	ENSMUSG00000037692.14	Ahdc1	+	protein_coding	ENSMUST00000105915.7	protein_coding	1	182	1	1	1
chr4	133339038	133339802	ZFP143_conserved_814	133292459	133339324	ENSMUSG00000037622.14	Wdtc1	-	protein_coding	ENSMUST00000043305.13	protein_coding	1	96	1	1	1
chr4	134102261	134102932	ZFP143_conserved_815	134102603	134125774	ENSMUSG00000012126.16	Ubxn11	+	protein_coding	ENSMUST00000142442.7	processed_transcript	1	7	0	0	0
chr4	134395875	134396717	ZFP143_conserved_816	134396320	134426492	ENSMUSG00000037366.14	Pafah2	+	protein_coding	ENSMUST00000105869.8	protein_coding	1	24	1	1	1
chr4	134468074	134469134	ZFP143_conserved_817	134468320	134473843	ENSMUSG00000028832.11	Stmn1	+	protein_coding	ENSMUST00000030636.10	protein_coding	1	284	1	1	1
chr4	135352828	135353724	ZFP143_conserved_818	135320491	135353244	ENSMUSG00000028809.16	Srrm1	-	protein_coding	ENSMUST00000084846.11	protein_coding	1	32	1	0	0
chr4	136052819	136053602	ZFP143_conserved_819	136049731	136053393	ENSMUSG00000059291.15	Rpl11	-	protein_coding	ENSMUST00000102536.10	protein_coding	1	183	1	0	0
chr4	136285272	136286299	ZFP143_conserved_820	136286067	136293942	ENSMUSG00000051351.14	Zfp46	+	protein_coding	ENSMUST00000069195.4	protein_coding	1	282	1	1	1
chr4	137593464	137594532	ZFP143_conserved_821	137594207	137658531	ENSMUSG00000043411.15	Usp48	+	protein_coding	ENSMUST00000055131.12	protein_coding	1	209	1	1	1
chr4	138434406	138434890	ZFP143_conserved_822	138434671	138442265	ENSMUSG00000041241.12	Mul1	+	protein_coding	ENSMUST00000044058.10	protein_coding	1	23	1	0	0
chr4	139352147	139352979	ZFP143_conserved_823	139347435	139352576	ENSMUSG00000028741.13	Mrto4	-	protein_coding	ENSMUST00000102503.9	protein_coding	1	13	1	0	0
chr4	139352147	139352979	ZFP143_conserved_823	139352587	139378730	ENSMUSG00000078517.12	Emc1	+	protein_coding	ENSMUST00000179784.8	protein_coding	1	24	1	0	0
chr4	139352147	139352979	ZFP143_conserved_823	139352609	139469763	ENSMUSG00000066036.14	Ubr4	+	protein_coding	ENSMUST00000147999.7	protein_coding	2	46	1	0	0
chr4	141078048	141078473	ZFP143_conserved_824	141066512	141078357	ENSMUSG00000028923.14	Necap2	-	protein_coding	ENSMUST00000030760.14	protein_coding	1	97	1	0	0
chr4	141790446	141791126	ZFP143_conserved_825	141760189	141790891	ENSMUSG00000040697.10	Dnajc16	-	protein_coding	ENSMUST00000038014.10	protein_coding	1	105	1	0	0
chr4	147848103	147848807	ZFP143_conserved_826	147822986	147848366	ENSMUSG00000059423.13	Zfp933	-	protein_coding	ENSMUST00000105718.7	protein_coding	1	89	1	1	1
chr4	147904561	147905113	ZFP143_conserved_827	147873599	147904704	ENSMUSG00000029020.13	Mfn2	-	protein_coding	ENSMUST00000030884.9	protein_coding	1	133	1	1	1
chr4	148626112	148627348	ZFP143_conserved_828	148616726	148626758	ENSMUSG00000041459.15	Tardbp	-	protein_coding	ENSMUST00000105699.7	protein_coding	1	28	1	0	0
chr4	149103871	149104633	ZFP143_conserved_829	149104146	149120647	ENSMUSG00000028974.13	Dffa	+	protein_coding	ENSMUST00000030816.3	protein_coding	1	106	1	1	1
chr4	151995955	151996868	ZFP143_conserved_830	151989633	151996258	ENSMUSG00000047777.9	Phf13	-	protein_coding	ENSMUST00000055688.9	protein_coding	1	153	1	1	1
chr4	154141752	154142662	ZFP143_conserved_831	154056253	154140208	ENSMUSG00000029026.17	Trp73	-	protein_coding	ENSMUST00000105644.9	protein_coding	1	1999	1	0	0
chr4	154141752	154142662	ZFP143_conserved_831	154142372	154156816	ENSMUSG00000029029.14	Wrap73	+	protein_coding	ENSMUST00000030895.11	protein_coding	1	165	1	1	1
chr4	154964061	154964692	ZFP143_conserved_832	154964133	154980938	ENSMUSG00000029056.13	Pank4	+	protein_coding	ENSMUST00000070953.10	protein_coding	1	243	1	1	1
chr4	155624373	155624982	ZFP143_conserved_833	155608300	155624755	ENSMUSG00000086682.1	Gm16023	-	processed_transcript	ENSMUST00000137752.1	processed_transcript	1	78	1	0	0
chr4	155624373	155624982	ZFP143_conserved_833	155624869	155649938	ENSMUSG00000029062.14	Cdk11b	+	protein_coding	ENSMUST00000067081.9	protein_coding	1	192	1	0	0
chr4	155668931	155669819	ZFP143_conserved_834	155654682	155669198	ENSMUSG00000029060.17	Mib2	-	protein_coding	ENSMUST00000103176.9	protein_coding	1	177	1	1	1
chr4	156109318	156110251	ZFP143_conserved_835	156109982	156127265	ENSMUSG00000059939.13	9430015G10Rik	+	protein_coding	ENSMUST00000072554.12	protein_coding	1	198	1	1	1
chr4	156235770	156236304	ZFP143_conserved_836	156229044	156234857	ENSMUSG00000078485.3	Plekhn1	-	protein_coding	ENSMUST00000105569.3	protein_coding	1	1180	1	1	1
chr4	156235770	156236304	ZFP143_conserved_836	156236010	156247616	ENSMUSG00000095567.8	Noc2l	+	protein_coding	ENSMUST00000179543.7	protein_coding	1	27	0	0	0
chr5	21055764	21056673	ZFP143_conserved_837	20986645	21055911	ENSMUSG00000028771.13	Ptpn12	-	protein_coding	ENSMUST00000030556.7	protein_coding	1	307	1	1	1
chr5	24394213	24394932	ZFP143_conserved_838	24394396	24403977	ENSMUSG00000028973.18	Abcb8	+	protein_coding	ENSMUST00000115074.5	processed_transcript	1	176	0	0	0
chr5	24423406	24424100	ZFP143_conserved_839	24418241	24423530	ENSMUSG00000028969.10	Cdk5	-	protein_coding	ENSMUST00000030814.10	protein_coding	1	223	1	1	1
chr5	24423406	24424100	ZFP143_conserved_839	24425232	24440950	ENSMUSG00000028962.14	Slc4a2	+	protein_coding	ENSMUST00000080067.12	protein_coding	1	1479	1	1	1
chr5	24444958	24445436	ZFP143_conserved_840	24438440	24445194	ENSMUSG00000028959.14	Fastk	-	protein_coding	ENSMUST00000115043.7	protein_coding	1	3	0	0	0
chr5	24577104	24577995	ZFP143_conserved_841	24565345	24577467	ENSMUSG00000028953.10	Abcf2	-	protein_coding	ENSMUST00000030795.9	protein_coding	1	82	1	1	1
chr5	28316645	28317463	ZFP143_conserved_842	28317202	28355579	ENSMUSG00000048271.14	Rbm33	+	protein_coding	ENSMUST00000030920.5	protein_coding	1	148	1	0	0
chr5	29568916	29569557	ZFP143_conserved_843	29569242	29676092	ENSMUSG00000039000.8	Ube3c	+	protein_coding	ENSMUST00000049453.8	protein_coding	1	6	0	0	0
chr5	30232113	30232921	ZFP143_conserved_844	30232581	30272427	ENSMUSG00000075703.15	Selenoi	+	protein_coding	ENSMUST00000145167.7	protein_coding	1	64	0	0	0
chr5	30869191	30869888	ZFP143_conserved_845	30869631	30877044	ENSMUSG00000038828.13	Tmem214	+	protein_coding	ENSMUST00000114716.3	protein_coding	5	92	1	1	1
chr5	31048209	31049635	ZFP143_conserved_846	31036036	31048924	ENSMUSG00000006641.12	Slc5a6	-	protein_coding	ENSMUST00000080431.7	protein_coding	1	2	1	0	0
chr5	31048209	31049635	ZFP143_conserved_846	31048635	31054623	ENSMUSG00000013622.15	Atraid	+	protein_coding	ENSMUST00000013766.12	protein_coding	1	287	1	0	0
chr5	31179733	31180612	ZFP143_conserved_847	31151142	31179911	ENSMUSG00000101678.3	Gm29609	-	protein_coding	ENSMUST00000101411.5	protein_coding	2	261	1	1	1
chr5	31179733	31180612	ZFP143_conserved_847	31156005	31180144	ENSMUSG00000106864.3	Gtf3c2	-	protein_coding	ENSMUST00000088010.11	protein_coding	1	28	1	1	1
chr5	31192840	31193597	ZFP143_conserved_848	31187568	31193014	ENSMUSG00000029145.12	Eif2b4	-	protein_coding	ENSMUST00000114603.7	protein_coding	1	204	1	0	0
chr5	31192840	31193597	ZFP143_conserved_848	31193227	31198900	ENSMUSG00000029146.14	Snx17	+	protein_coding	ENSMUST00000031029.14	protein_coding	1	9	1	1	1
chr5	31201839	31202681	ZFP143_conserved_849	31198981	31202303	ENSMUSG00000043059.16	Zfp513	-	protein_coding	ENSMUST00000114590.7	protein_coding	1	43	1	1	1
chr5	33657620	33658627	ZFP143_conserved_851	33653216	33658416	ENSMUSG00000019295.8	Tmem129	-	protein_coding	ENSMUST00000019439.8	protein_coding	1	293	1	1	1
chr5	33657620	33658627	ZFP143_conserved_851	33658128	33678995	ENSMUSG00000037313.16	Tacc3	+	protein_coding	ENSMUST00000079534.10	protein_coding	1	5	1	1	1
chr5	33782416	33783208	ZFP143_conserved_852	33739673	33782817	ENSMUSG00000005299.6	Letm1	-	protein_coding	ENSMUST00000005431.5	protein_coding	1	5	0	0	0
chr5	34169191	34169991	ZFP143_conserved_853	34007198	34169448	ENSMUSG00000045102.12	Poln	-	protein_coding	ENSMUST00000202638.3	protein_coding	1	143	1	0	0
chr5	34169191	34169991	ZFP143_conserved_853	34153880	34169527	ENSMUSG00000079555.2	Haus3	-	protein_coding	ENSMUST00000060049.7	protein_coding	1	64	1	0	0
chr5	34369346	34370050	ZFP143_conserved_854	34369933	34486456	ENSMUSG00000037210.16	Fam193a	+	protein_coding	ENSMUST00000180376.7	protein_coding	5	235	1	1	1
chr5	34659875	34660585	ZFP143_conserved_855	34638536	34660148	ENSMUSG00000036693.12	Nop14	-	protein_coding	ENSMUST00000041364.12	protein_coding	1	82	1	1	1
chr5	34659875	34660585	ZFP143_conserved_855	34660379	34755303	ENSMUSG00000052783.16	Grk4	+	protein_coding	ENSMUST00000001112.13	protein_coding	1	149	1	1	1
chr5	34761264	34761970	ZFP143_conserved_856	34761744	34912534	ENSMUSG00000029104.15	Htt	+	protein_coding	ENSMUST00000080036.2	protein_coding	1	127	0	0	0
