chrom	start_peak	end_peak	name_peak	start_gene	end_gene	gene_id	gene_name	strand_gene	gene_type	transcript_id	transcript_type	transcript_support	distance	sbs1_motif	sbs2_motif	sbs1_and_sbs2_motif
chr2	134917594	134919569	ZNF143_conserved_902	134918822	134959342	ENSG00000082258.13	CCNT2	+	protein_coding	ENST00000264157.10	protein_coding	1	241	1	0	0
chr2	135051966	135052882	ZNF143_conserved_903	135052298	135169989	ENSG00000115839.19	RAB3GAP1	+	protein_coding	ENST00000442034.5	protein_coding	1	126	1	0	0
chr2	135529633	135532221	ZNF143_conserved_904	135196969	135530731	ENSG00000121988.18	ZRANB3	-	protein_coding	ENST00000401392.5	protein_coding	1	196	1	1	1
chr2	135529633	135532221	ZNF143_conserved_904	135531501	135725266	ENSG00000048991.17	R3HDM1	+	protein_coding	ENST00000409478.5	protein_coding	1	574	1	1	1
chr2	135741090	135742664	ZNF143_conserved_905	135741855	135785056	ENSG00000144224.17	UBXN4	+	protein_coding	ENST00000272638.14	protein_coding	1	22	1	1	1
chr2	148020069	148021299	ZNF143_conserved_906	147930396	148020737	ENSG00000115947.14	ORC4	-	protein_coding	ENST00000392857.10	protein_coding	1	53	1	0	0
chr2	148020069	148021299	ZNF143_conserved_906	148021011	148516971	ENSG00000204406.14	MBD5	+	protein_coding	ENST00000407073.5	protein_coding	1	327	1	1	1
chr2	168889793	168891072	ZNF143_conserved_907	168870891	168890430	ENSG00000152253.9	SPC25	-	protein_coding	ENST00000282074.7	protein_coding	1	2	1	1	1
chr2	169572988	169574418	ZNF143_conserved_908	169560530	169573812	ENSG00000138399.18	FASTKD1	-	protein_coding	ENST00000438035.5	protein_coding	1	109	0	1	0
chr2	170928454	170930640	ZNF143_conserved_909	170929253	170967130	ENSG00000115806.13	GORASP2	+	protein_coding	ENST00000234160.5	protein_coding	1	294	1	0	0
chr2	171433015	171434971	ZNF143_conserved_910	171315746	171434802	ENSG00000123600.21	METTL8	-	protein_coding	ENST00000612742.5	protein_coding	2	809	1	1	1
chr2	171433015	171434971	ZNF143_conserved_910	171434226	171485052	ENSG00000115827.14	DCAF17	+	protein_coding	ENST00000375255.8	protein_coding	1	233	1	1	1
chr2	171686914	171688457	ZNF143_conserved_911	171687672	171748411	ENSG00000077380.16	DYNC1I2	+	protein_coding	ENST00000409197.5	protein_coding	1	13	1	1	1
chr2	180006605	180007934	ZNF143_conserved_914	179944876	180007297	ENSG00000163510.14	CWC22	-	protein_coding	ENST00000410053.8	protein_coding	1	28	1	1	1
chr2	182715726	182716915	ZNF143_conserved_915	182716257	182794464	ENSG00000077232.19	DNAJC10	+	protein_coding	ENST00000264065.12	protein_coding	1	63	1	0	0
chr2	186485667	186486889	ZNF143_conserved_916	186486260	186509361	ENSG00000065548.18	ZC3H15	+	protein_coding	ENST00000337859.11	protein_coding	1	18	1	0	0
chr2	196638814	196640241	ZNF143_conserved_917	196638422	196639497	ENSG00000282836.1	ENSG00000282836	-	lncRNA	ENST00000635064.1	lncRNA	5	30	0	1	0
chr2	196638814	196640241	ZNF143_conserved_917	196639715	196732801	ENSG00000144395.18	CCDC150	+	protein_coding	ENST00000389175.9	protein_coding	5	188	1	1	1
chr2	197434600	197435613	ZNF143_conserved_918	197418796	197435079	ENSG00000115524.17	SF3B1	-	protein_coding	ENST00000414963.2	protein_coding	1	27	1	0	0
chr2	201450954	201452528	ZNF143_conserved_919	201377207	201451458	ENSG00000115993.13	TRAK2	-	protein_coding	ENST00000332624.8	protein_coding	1	283	1	1	1
chr2	201450954	201452528	ZNF143_conserved_919	201451740	201480846	ENSG00000082146.13	STRADB	+	protein_coding	ENST00000194530.8	protein_coding	1	1	1	0	0
chr2	202265080	202266663	ZNF143_conserved_920	202265763	202303661	ENSG00000055044.11	NOP58	+	protein_coding	ENST00000264279.10	protein_coding	1	108	1	1	1
chr2	202911319	202912476	ZNF143_conserved_921	202874261	202911673	ENSG00000138442.11	WDR12	-	protein_coding	ENST00000261015.5	protein_coding	1	224	1	1	1
chr2	202911319	202912476	ZNF143_conserved_921	202912214	202987063	ENSG00000138380.18	CARF	+	protein_coding	ENST00000402905.7	protein_coding	1	317	1	1	1
chr2	216411785	216413123	ZNF143_conserved_922	216385288	216412696	ENSG00000235042.1	SMARCAL1-AS1	-	lncRNA	ENST00000457694.1	lncRNA	5	242	1	1	1
chr2	216411785	216413123	ZNF143_conserved_922	216412743	216483017	ENSG00000138375.14	SMARCAL1	+	protein_coding	ENST00000358207.9	protein_coding	1	289	1	1	1
chr2	218269109	218271263	ZNF143_conserved_923	218264129	218270178	ENSG00000127837.10	AAMP	-	protein_coding	ENST00000444053.5	protein_coding	1	8	1	1	1
chr2	218269109	218271263	ZNF143_conserved_923	218270392	218272947	ENSG00000127838.15	PNKD	+	protein_coding	ENST00000248451.7	protein_coding	1	206	0	1	0
chr2	218395692	218397226	ZNF143_conserved_924	218398338	218404676	ENSG00000144579.8	CTDSP1	+	protein_coding	ENST00000443891.5	protein_coding	3	1879	1	0	0
chr2	218710208	218711508	ZNF143_conserved_925	218710835	218755416	ENSG00000135912.11	TTLL4	+	protein_coding	ENST00000392102.6	protein_coding	1	23	1	1	1
chr2	219278931	219280195	ZNF143_conserved_926	219251113	219277902	ENSG00000127824.15	TUBA4A	-	protein_coding	ENST00000427737.6	protein_coding	3	1661	1	0	0
chr2	219278931	219280195	ZNF143_conserved_926	219279366	219286895	ENSG00000135924.17	DNAJB2	+	protein_coding	ENST00000336576.10	protein_coding	1	197	1	0	0
chr2	219497611	219499265	ZNF143_conserved_927	219498891	219506989	ENSG00000144591.20	GMPPA	+	protein_coding	ENST00000313597.10	protein_coding	1	453	1	1	1
chr2	231780881	231782392	ZNF143_conserved_929	231732433	231781282	ENSG00000156973.14	PDE6D	-	protein_coding	ENST00000287600.9	protein_coding	1	354	0	0	0
chr2	231780881	231782392	ZNF143_conserved_929	231781678	231807815	ENSG00000144524.18	COPS7B	+	protein_coding	ENST00000409295.5	protein_coding	1	42	1	1	1
chr2	233565982	233567289	ZNF143_conserved_930	233477392	233565590	ENSG00000085982.16	USP40	-	protein_coding	ENST00000427112.6	protein_coding	1	1045	1	1	1
chr2	240585670	240587596	ZNF143_conserved_932	240586734	240599104	ENSG00000142330.20	CAPN10	+	protein_coding	ENST00000391984.7	protein_coding	1	101	0	0	0
chr2	241148813	241151048	ZNF143_conserved_933	241106099	241149472	ENSG00000115687.14	PASK	-	protein_coding	ENST00000234040.9	protein_coding	1	458	1	0	0
chr2	241148813	241151048	ZNF143_conserved_933	241149576	241169856	ENSG00000115685.15	PPP1R7	+	protein_coding	ENST00000438799.5	protein_coding	1	354	1	1	1
chr2	241616995	241618132	ZNF143_conserved_934	241584405	241617501	ENSG00000176946.13	THAP4	-	protein_coding	ENST00000402136.5	protein_coding	1	62	1	1	1
chr20	1325019	1326197	ZNF143_conserved_935	1309975	1325869	ENSG00000125775.15	SDCBP2	-	protein_coding	ENST00000339987.7	protein_coding	1	261	0	0	0
chr20	1325019	1326197	ZNF143_conserved_935	1325405	1378735	ENSG00000234684.8	SDCBP2-AS1	+	lncRNA	ENST00000609470.7	lncRNA	1	203	1	0	0
chr20	2507900	2510031	ZNF143_conserved_936	2491841	2508915	ENSG00000088876.13	ZNF343	-	protein_coding	ENST00000381253.5	protein_coding	1	50	1	0	0
chr20	2651761	2653532	ZNF143_conserved_937	2652632	2658393	ENSG00000101361.17	NOP56	+	protein_coding	ENST00000329276.10	protein_coding	1	14	1	0	0
chr20	3045235	3047139	ZNF143_conserved_938	3044412	3045747	ENSG00000125787.11	GNRH2	+	protein_coding	ENST00000380346.2	protein_coding	2	1775	1	1	1
chr20	3045235	3047139	ZNF143_conserved_938	3046052	3048250	ENSG00000125901.6	MRPS26	+	protein_coding	ENST00000380325.4	protein_coding	1	135	1	1	1
chr20	3781074	3782315	ZNF143_conserved_939	3777504	3781448	ENSG00000101222.12	SPEF1	-	protein_coding	ENST00000379756.3	protein_coding	1	246	1	1	1
chr20	3819615	3821147	ZNF143_conserved_940	3820531	3825302	ENSG00000125843.11	AP5S1	+	protein_coding	ENST00000379573.6	protein_coding	1	150	1	1	1
chr20	10433488	10435812	ZNF143_conserved_941	10401009	10434222	ENSG00000125863.20	MKKS	-	protein_coding	ENST00000347364.7	protein_coding	1	428	0	0	0
chr20	10433488	10435812	ZNF143_conserved_941	10435305	10628030	ENSG00000149346.15	SLX4IP	+	protein_coding	ENST00000334534.10	protein_coding	1	655	1	0	0
chr20	13784395	13785728	ZNF143_conserved_942	13714325	13784919	ENSG00000089048.15	ESF1	-	protein_coding	ENST00000617257.2	protein_coding	5	142	0	0	0
chr20	13784395	13785728	ZNF143_conserved_942	13785050	13817228	ENSG00000101247.18	NDUFAF5	+	protein_coding	ENST00000463598.1	protein_coding	1	11	1	0	0
chr20	17968080	17969704	ZNF143_conserved_943	17941597	17968980	ENSG00000089006.17	SNX5	-	protein_coding	ENST00000377768.7	protein_coding	1	88	1	0	0
chr20	17968080	17969704	ZNF143_conserved_943	17969018	17991122	ENSG00000125871.14	MGME1	+	protein_coding	ENST00000377710.10	protein_coding	1	126	1	0	0
chr20	18287533	18289319	ZNF143_conserved_944	18288477	18316996	ENSG00000125846.17	ZNF133	+	protein_coding	ENST00000377671.7	protein_coding	1	51	1	0	0
chr20	18496757	18497717	ZNF143_conserved_945	18486540	18497225	ENSG00000089050.16	RBBP9	-	protein_coding	ENST00000337227.9	protein_coding	1	12	1	1	1
chr20	18566944	18567871	ZNF143_conserved_946	18567432	18569560	ENSG00000232388.5	SMIM26	+	protein_coding	ENST00000411646.2	protein_coding	1	25	1	0	0
chr20	18793415	18794981	ZNF143_conserved_947	18788664	18794289	ENSG00000179935.10	LINC00652	-	lncRNA	ENST00000454749.1	lncRNA	1	91	0	0	0
chr20	20051876	20053271	ZNF143_conserved_948	20034368	20052466	ENSG00000101343.15	CRNKL1	-	protein_coding	ENST00000536226.2	protein_coding	1	107	1	0	0
chr20	20051876	20053271	ZNF143_conserved_948	20052532	20360698	ENSG00000089101.19	CFAP61	+	protein_coding	ENST00000245957.10	protein_coding	1	41	1	1	1
chr20	20711992	20713619	ZNF143_conserved_949	20389530	20712644	ENSG00000188559.16	RALGAPA2	-	protein_coding	ENST00000202677.12	protein_coding	5	161	1	1	1
chr20	21302757	21304039	ZNF143_conserved_950	21303331	21389825	ENSG00000088930.8	XRN2	+	protein_coding	ENST00000377191.5	protein_coding	1	67	1	0	0
chr20	23349685	23351632	ZNF143_conserved_951	23346941	23351486	ENSG00000234832.1	NXT1-AS1	-	lncRNA	ENST00000442884.1	lncRNA	3	828	1	0	0
chr20	23349685	23351632	ZNF143_conserved_951	23350791	23354771	ENSG00000132661.4	NXT1	+	protein_coding	ENST00000254998.3	protein_coding	1	133	0	1	0
chr20	23420954	23422072	ZNF143_conserved_952	23374519	23421519	ENSG00000125814.17	NAPB	-	protein_coding	ENST00000398425.7	protein_coding	1	6	1	1	1
chr20	25695546	25697516	ZNF143_conserved_953	25673195	25696853	ENSG00000130684.14	ZNF337	-	protein_coding	ENST00000252979.6	protein_coding	1	322	0	0	0
chr20	31738564	31739718	ZNF143_conserved_954	31739271	31801805	ENSG00000088325.16	TPX2	+	protein_coding	ENST00000340513.4	protein_coding	1	130	0	1	0
chr20	32108954	32110388	ZNF143_conserved_955	32109714	32167256	ENSG00000101337.16	TM9SF4	+	protein_coding	ENST00000398022.7	protein_coding	1	43	1	0	0
chr20	32357328	32359826	ZNF143_conserved_956	32359747	32439318	ENSG00000171456.21	ASXL1	+	protein_coding	ENST00000306058.9	protein_coding	1	1170	1	1	1
chr20	33810413	33812648	ZNF143_conserved_957	33787373	33811109	ENSG00000230753.6	ZNF341-AS1	-	lncRNA	ENST00000443171.6	lncRNA	2	421	1	1	1
chr20	33810413	33812648	ZNF143_conserved_957	33811348	33854366	ENSG00000101421.4	CHMP4B	+	protein_coding	ENST00000217402.3	protein_coding	1	182	1	1	1
chr20	34111519	34113032	ZNF143_conserved_958	34088309	34112243	ENSG00000125977.7	EIF2S2	-	protein_coding	ENST00000374980.3	protein_coding	1	32	1	1	1
chr20	34302077	34303885	ZNF143_conserved_959	34280268	34303355	ENSG00000101444.13	AHCY	-	protein_coding	ENST00000217426.7	protein_coding	1	374	1	1	1
chr20	34362306	34364289	ZNF143_conserved_960	34363312	34511393	ENSG00000078747.17	ITCH	+	protein_coding	ENST00000262650.11	protein_coding	1	15	0	0	0
chr20	34676346	34677950	ZNF143_conserved_961	34560542	34677092	ENSG00000101464.11	PIGU	-	protein_coding	ENST00000217446.8	protein_coding	1	56	0	0	0
chr20	35092182	35093694	ZNF143_conserved_962	35002404	35092807	ENSG00000100991.12	TRPC4AP	-	protein_coding	ENST00000252015.3	protein_coding	1	131	1	1	1
chr20	35146675	35148027	ZNF143_conserved_963	35115364	35147336	ENSG00000088298.13	EDEM2	-	protein_coding	ENST00000374492.8	protein_coding	1	15	1	0	0
chr20	37094990	37097040	ZNF143_conserved_964	36996349	37095997	ENSG00000080839.12	RBL1	-	protein_coding	ENST00000373664.8	protein_coding	1	18	1	1	1
chr20	44738626	44739454	ZNF143_conserved_970	44694892	44738896	ENSG00000244558.6	KCNK15-AS1	-	lncRNA	ENST00000427598.5	lncRNA	2	144	1	1	1
chr20	47501171	47502657	ZNF143_conserved_974	47501902	47656877	ENSG00000124151.19	NCOA3	+	protein_coding	ENST00000372004.7	protein_coding	1	12	1	1	1
chr20	49187479	49189197	ZNF143_conserved_976	49113339	49188334	ENSG00000124214.21	STAU1	-	protein_coding	ENST00000371856.7	protein_coding	1	4	1	1	1
chr20	49277885	49279576	ZNF143_conserved_977	49237946	49278426	ENSG00000124201.15	ZNFX1	-	protein_coding	ENST00000371754.8	protein_coding	1	304	0	1	0
chr20	49277885	49279576	ZNF143_conserved_977	49278642	49289260	ENSG00000177410.13	ZFAS1	+	lncRNA	ENST00000326677.9	lncRNA	1	88	1	1	1
chr20	50114765	50116611	ZNF143_conserved_979	50081124	50115954	ENSG00000244687.13	UBE2V1	-	protein_coding	ENST00000340309.7	protein_coding	1	266	1	1	1
chr20	59939333	59941214	ZNF143_conserved_982	59940389	59948680	ENSG00000196227.11	FAM217B	+	protein_coding	ENST00000360816.8	protein_coding	1	116	1	1	1
chr20	63215031	63217384	ZNF143_conserved_983	63195429	63216131	ENSG00000149658.18	YTHDF1	-	protein_coding	ENST00000370339.8	protein_coding	1	76	1	1	1
chr20	63657334	63659771	ZNF143_conserved_984	63643756	63657682	ENSG00000197457.10	STMN3	-	protein_coding	ENST00000634126.1	protein_coding	3	870	1	1	1
chr20	63657334	63659771	ZNF143_conserved_984	63658360	63674093	ENSG00000258366.12	RTEL1	+	protein_coding	ENST00000356810.5	protein_coding	1	192	1	1	1
chr20	63706719	63709637	ZNF143_conserved_985	63698647	63707976	ENSG00000101246.20	ARFRP1	-	protein_coding	ENST00000622789.5	protein_coding	1	202	1	0	0
chr20	63706719	63709637	ZNF143_conserved_985	63708053	63736142	ENSG00000197114.12	ZGPAT	+	protein_coding	ENST00000357119.8	protein_coding	1	125	1	0	0
chr20	63955103	63958138	ZNF143_conserved_986	63939829	63956416	ENSG00000198276.16	UCKL1	-	protein_coding	ENST00000354216.11	protein_coding	1	204	1	1	1
chr21	14382577	14384048	ZNF143_conserved_988	14371115	14383146	ENSG00000155304.6	HSPA13	-	protein_coding	ENST00000285667.4	protein_coding	1	166	1	1	1
chr21	25734425	25735989	ZNF143_conserved_989	25724500	25734904	ENSG00000154723.13	ATP5PF	-	protein_coding	ENST00000284971.8	protein_coding	1	303	1	1	1
chr21	25734425	25735989	ZNF143_conserved_989	25734972	25772460	ENSG00000154727.11	GABPA	+	protein_coding	ENST00000400075.4	protein_coding	1	235	1	0	0
chr21	29023843	29025338	ZNF143_conserved_990	29024629	29054488	ENSG00000156256.15	USP16	+	protein_coding	ENST00000399975.7	protein_coding	1	39	1	0	0
chr21	29073013	29074087	ZNF143_conserved_991	29056326	29073648	ENSG00000156261.13	CCT8	-	protein_coding	ENST00000286788.9	protein_coding	1	98	1	0	0
chr21	32278590	32279471	ZNF143_conserved_992	32268228	32279049	ENSG00000159055.4	MIS18A	-	protein_coding	ENST00000290130.4	protein_coding	1	19	1	0	0
chr21	32278590	32279471	ZNF143_conserved_992	32277863	32280988	ENSG00000227256.1	MIS18A-AS1	+	lncRNA	ENST00000453549.1	lncRNA	5	1167	0	0	0
chr21	33491099	33492190	ZNF143_conserved_993	33488055	33491716	ENSG00000177692.12	DNAJC28	-	protein_coding	ENST00000381947.4	protein_coding	1	72	1	1	1
chr21	33541930	33543761	ZNF143_conserved_994	33503931	33542842	ENSG00000159131.17	GART	-	protein_coding	ENST00000381831.7	protein_coding	1	3	1	0	0
chr21	33541930	33543761	ZNF143_conserved_994	33543038	33577481	ENSG00000159140.23	SON	+	protein_coding	ENST00000356577.10	protein_coding	1	193	1	0	0
chr21	33641376	33642892	ZNF143_conserved_995	33594507	33641759	ENSG00000205758.12	CRYZL1	-	protein_coding	ENST00000361534.6	protein_coding	1	375	1	0	0
chr21	33641376	33642892	ZNF143_conserved_995	33642400	33837018	ENSG00000205726.15	ITSN1	+	protein_coding	ENST00000399353.5	protein_coding	1	266	1	1	1
chr21	33915316	33916467	ZNF143_conserved_996	33903453	33915804	ENSG00000241837.7	ATP5PO	-	protein_coding	ENST00000290299.7	protein_coding	1	87	1	1	1
chr21	33915316	33916467	ZNF143_conserved_996	33915878	33923479	ENSG00000237945.9	LINC00649	+	lncRNA	ENST00000610236.1	lncRNA	5	13	1	0	0
chr21	33968023	33968948	ZNF143_conserved_997	33967100	33968573	ENSG00000273102.2	ENSG00000273102	-	lncRNA	ENST00000607953.2	lncRNA	2	88	1	1	1
chr21	37266333	37268405	ZNF143_conserved_999	37223422	37267334	ENSG00000157538.14	VPS26C	-	protein_coding	ENST00000309117.11	protein_coding	1	35	1	0	0
chr21	39445303	39446229	ZNF143_conserved_1000	39421560	39445777	ENSG00000157578.14	LCA5L	-	protein_coding	ENST00000485895.6	protein_coding	1	11	1	1	1
chr21	39445303	39446229	ZNF143_conserved_1000	39445855	39515506	ENSG00000185437.16	SH3BGR	+	protein_coding	ENST00000380637.7	protein_coding	3	89	0	0	0
chr21	46457911	46459269	ZNF143_conserved_1001	46458891	46570015	ENSG00000160305.18	DIP2A	+	protein_coding	ENST00000417564.3	protein_coding	1	301	0	0	0
chr22	18077173	18078976	ZNF143_conserved_1002	18076527	18077797	ENSG00000225335.3	ENSG00000225335	-	lncRNA	ENST00000426483.1	lncRNA	3	277	1	1	1
chr22	18077173	18078976	ZNF143_conserved_1002	18077990	18105396	ENSG00000215193.14	PEX26	+	protein_coding	ENST00000399744.8	protein_coding	1	84	1	1	1
chr22	19144104	19145108	ZNF143_conserved_1003	19130279	19144651	ENSG00000100056.12	ESS2	-	protein_coding	ENST00000252137.11	protein_coding	1	45	0	1	0
chr22	19478601	19480388	ZNF143_conserved_1004	19449911	19479193	ENSG00000070010.19	UFD1	-	protein_coding	ENST00000263202.15	protein_coding	1	301	1	0	0
chr22	19478601	19480388	ZNF143_conserved_1004	19479920	19520608	ENSG00000093009.11	CDC45	+	protein_coding	ENST00000263201.7	protein_coding	1	426	1	1	1
chr22	19853955	19856146	ZNF143_conserved_1005	19788418	19854939	ENSG00000185838.14	GNB1L	-	protein_coding	ENST00000405009.5	protein_coding	1	111	1	1	1
chr22	19853955	19856146	ZNF143_conserved_1005	19846138	19854896	ENSG00000215012.9	RTL10	-	protein_coding	ENST00000407472.5	protein_coding	1	154	1	1	1
chr22	20079187	20081526	ZNF143_conserved_1006	20080289	20111872	ENSG00000128191.17	DGCR8	+	protein_coding	ENST00000407755.2	protein_coding	1	67	1	0	0
chr22	20506601	20508448	ZNF143_conserved_1007	20507602	20587632	ENSG00000099917.17	MED15	+	protein_coding	ENST00000292733.11	protein_coding	1	78	1	1	1
chr22	21567180	21568863	ZNF143_conserved_1009	21567714	21624034	ENSG00000185651.16	UBE2L3	+	protein_coding	ENST00000342192.9	protein_coding	1	307	0	0	0
chr22	21664994	21666706	ZNF143_conserved_1010	21666009	21700015	ENSG00000100023.20	PPIL2	+	protein_coding	ENST00000335025.12	protein_coding	1	159	1	1	1
chr22	24554487	24556418	ZNF143_conserved_1012	24540438	24555138	ENSG00000138867.17	GUCD1	-	protein_coding	ENST00000435822.6	protein_coding	1	314	1	0	0
chr22	24554487	24556418	ZNF143_conserved_1012	24555999	24574971	ENSG00000100028.12	SNRPD3	+	protein_coding	ENST00000215829.8	protein_coding	1	547	0	0	0
chr22	28741335	28742888	ZNF143_conserved_1013	28687763	28741838	ENSG00000183765.23	CHEK2	-	protein_coding	ENST00000382580.6	protein_coding	1	273	1	1	1
chr22	28741335	28742888	ZNF143_conserved_1013	28742039	28757510	ENSG00000100209.11	HSCB	+	protein_coding	ENST00000216027.8	protein_coding	1	72	1	0	0
chr22	28772211	28773649	ZNF143_conserved_1014	28772695	28789295	ENSG00000159873.10	CCDC117	+	protein_coding	ENST00000249064.9	protein_coding	1	235	1	1	1
chr22	29766066	29768629	ZNF143_conserved_1015	29730956	29767007	ENSG00000100319.13	ZMAT5	-	protein_coding	ENST00000344318.4	protein_coding	1	340	1	1	1
chr22	29766066	29768629	ZNF143_conserved_1015	29767369	29770413	ENSG00000184076.13	UQCR10	+	protein_coding	ENST00000330029.6	protein_coding	1	22	1	1	1
chr22	30356184	30357407	ZNF143_conserved_1016	30331988	30356894	ENSG00000099995.19	SF3A1	-	protein_coding	ENST00000215793.13	protein_coding	1	99	1	1	1
chr22	30356184	30357407	ZNF143_conserved_1016	30356635	30376829	ENSG00000187860.11	CCDC157	+	protein_coding	ENST00000405659.5	protein_coding	1	160	1	0	0
chr22	30591297	30592722	ZNF143_conserved_1018	30576625	30591910	ENSG00000100029.18	PES1	-	protein_coding	ENST00000354694.12	protein_coding	1	99	1	0	0
chr22	36506520	36507576	ZNF143_conserved_1020	36487190	36507040	ENSG00000100350.16	FOXRED2	-	protein_coding	ENST00000397224.9	protein_coding	1	8	1	0	0
chr22	36528724	36530266	ZNF143_conserved_1021	36510855	36529166	ENSG00000100353.18	EIF3D	-	protein_coding	ENST00000216190.13	protein_coding	1	329	0	0	0
chr22	37848380	37849903	ZNF143_conserved_1022	37831860	37849327	ENSG00000100124.15	ANKRD54	-	protein_coding	ENST00000609454.5	protein_coding	3	186	1	0	0
chr22	37848380	37849903	ZNF143_conserved_1022	37849372	37888782	ENSG00000100129.18	EIF3L	+	protein_coding	ENST00000624234.3	protein_coding	1	231	1	0	0
chr22	40370178	40371263	ZNF143_conserved_1024	40370594	40410289	ENSG00000100359.21	SGSM3	+	protein_coding	ENST00000248929.14	protein_coding	1	126	1	1	1
