#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr6	119543679	119544206	chr6:119543679-119544206	.	.	119543679	119544206	0	1	527	119543678	ZNF143 related (N=27801)
chr4	41503026	41503346	chr4:41503026-41503346	.	.	41503026	41503346	0	1	320	41503022	ZNF143 related (N=27801)
chr5	35592359	35592640	chr5:35592359-35592640	.	.	35592359	35592640	0	1	281	35592356	ZNF143 related (N=27801)
chr16	17560987	17561277	chr16:17560987-17561277	.	.	17560987	17561277	0	1	290	17560986	ZNF143 related (N=27801)
chr6	34955569	34955795	chr6:34955569-34955795	.	.	34955569	34955795	0	1	226	34955566	ZNF143 related (N=27801)
chr1	155050399	155050842	chr1:155050399-155050842	.	.	155050399	155050842	0	1	443	155050398	ZNF143 related (N=27801)
chr8	122864484	122864711	chr8:122864484-122864711	.	.	122864484	122864711	0	1	227	122864483	ZNF143 related (N=27801)
chr11	71003781	71003976	chr11:71003781-71003976	.	.	71003781	71003976	0	1	195	71003774	ZNF143 related (N=27801)
chr18	6135580	6135867	chr18:6135580-6135867	.	.	6135580	6135867	0	1	287	6135574	ZNF143 related (N=27801)
chr2	75965075	75965281	chr2:75965075-75965281	.	.	75965075	75965281	0	1	206	75965068	ZNF143 related (N=27801)
chr6	34870525	34870741	chr6:34870525-34870741	.	.	34870525	34870741	0	1	216	34870522	ZNF143 related (N=27801)
chr7	24475099	24475503	chr7:24475099-24475503	.	.	24475099	24475503	0	1	404	24475097	ZNF143 related (N=27801)
chr4	148974094	148974314	chr4:148974094-148974314	.	.	148974094	148974314	0	1	220	148974093	ZNF143 related (N=27801)
chr9	57954877	57955258	chr9:57954877-57955258	.	.	57954877	57955258	0	1	381	57954872	ZNF143 related (N=27801)
chr13	55346472	55346877	chr13:55346472-55346877	.	.	55346472	55346877	0	1	405	55346467	ZNF143 related (N=27801)
chr11	117057023	117057269	chr11:117057023-117057269	.	.	117057023	117057269	0	1	246	117057022	ZNF143 related (N=27801)
chr10	86300296	86300930	chr10:86300296-86300930	.	.	86300296	86300930	0	1	634	86300288	ZNF143 related (N=27801)
chr17	47759534	47759976	chr17:47759534-47759976	.	.	47759534	47759976	0	1	442	47759530	ZNF143 related (N=27801)
chr8	71586954	71587354	chr8:71586954-71587354	.	.	71586954	71587354	0	1	400	71586947	ZNF143 related (N=27801)
chr17	27325024	27325355	chr17:27325024-27325355	.	.	27325024	27325355	0	1	331	27325022	ZNF143 related (N=27801)
chr14	24245142	24245508	chr14:24245142-24245508	.	.	24245142	24245508	0	1	366	24245140	ZNF143 related (N=27801)
chr17	27592329	27592818	chr17:27592329-27592818	.	.	27592329	27592818	0	1	489	27592327	ZNF143 related (N=27801)
chr7	34999983	35000252	chr7:34999983-35000252	.	.	34999983	35000252	0	1	269	34999980	ZNF143 related (N=27801)
chr17	49942796	49943022	chr17:49942796-49943022	.	.	49942796	49943022	0	1	226	49942792	ZNF143 related (N=27801)
chr7	31126582	31127180	chr7:31126582-31127180	.	.	31126582	31127180	0	1	598	31126579	ZNF143 related (N=27801)
chr11	117176349	117176590	chr11:117176349-117176590	.	.	117176349	117176590	0	1	241	117176348	ZNF143 related (N=27801)
chr2	25469610	25469827	chr2:25469610-25469827	.	.	25469610	25469827	0	1	217	25469608	ZNF143 related (N=27801)
chr15	76239183	76239512	chr15:76239183-76239512	.	.	76239183	76239512	0	1	329	76239176	ZNF143 related (N=27801)
chr2	26902650	26903021	chr2:26902650-26903021	.	.	26902650	26903021	0	1	371	26902648	ZNF143 related (N=27801)
chr11	5261440	5261857	chr11:5261440-5261857	.	.	5261440	5261857	0	1	417	5261435	ZNF143 related (N=27801)
chr8	95633382	95633840	chr8:95633382-95633840	.	.	95633382	95633840	0	1	458	95633373	ZNF143 related (N=27801)
chr15	84700472	84700689	chr15:84700472-84700689	.	.	84700472	84700689	0	1	217	84700464	ZNF143 related (N=27801)
chr4	148159541	148159753	chr4:148159541-148159753	.	.	148159541	148159753	0	1	212	148159540	ZNF143 related (N=27801)
chr3	94412639	94413309	chr3:94412639-94413309	.	.	94412639	94413309	0	1	670	94412630	ZNF143 related (N=27801)
chr12	16718777	16719205	chr12:16718777-16719205	.	.	16718777	16719205	0	1	428	16718776	ZNF143 related (N=27801)
chr5	150522595	150522909	chr5:150522595-150522909	.	.	150522595	150522909	0	1	314	150522594	ZNF143 related (N=27801)
chr6	116337918	116338380	chr6:116337918-116338380	.	.	116337918	116338380	0	1	462	116337917	ZNF143 related (N=27801)
chr4	133388993	133389546	chr4:133388993-133389546	.	.	133388993	133389546	0	1	553	133388992	ZNF143 related (N=27801)
chr10	81216864	81217087	chr10:81216864-81217087	.	.	81216864	81217087	0	1	223	81216856	ZNF143 related (N=27801)
chr8	94214288	94214996	chr8:94214288-94214996	.	.	94214288	94214996	0	1	708	94214279	ZNF143 related (N=27801)
chr2	28688562	28688770	chr2:28688562-28688770	.	.	28688562	28688770	0	1	208	28688560	ZNF143 related (N=27801)
chr7	37770415	37770859	chr7:37770415-37770859	.	.	37770415	37770859	0	1	444	37770412	ZNF143 related (N=27801)
chr17	56099112	56099352	chr17:56099112-56099352	.	.	56099112	56099352	0	1	240	56099107	ZNF143 related (N=27801)
chr8	72762354	72762828	chr8:72762354-72762828	.	.	72762354	72762828	0	1	474	72762347	ZNF143 related (N=27801)
chr11	73254063	73254340	chr11:73254063-73254340	.	.	73254063	73254340	0	1	277	73254056	ZNF143 related (N=27801)
chr4	138884403	138884635	chr4:138884403-138884635	.	.	138884403	138884635	0	1	232	138884402	ZNF143 related (N=27801)
chr4	154248553	154248925	chr4:154248553-154248925	.	.	154248553	154248925	0	1	372	154248552	ZNF143 related (N=27801)
chr4	126967840	126968298	chr4:126967840-126968298	.	.	126967840	126968298	0	1	458	126967839	ZNF143 related (N=27801)
chr11	118909245	118909461	chr11:118909245-118909461	.	.	118909245	118909461	0	1	216	118909244	ZNF143 related (N=27801)
chr5	65156903	65157169	chr5:65156903-65157169	.	.	65156903	65157169	0	1	266	65156897	ZNF143 related (N=27801)
chr12	112913218	112913435	chr12:112913218-112913435	.	.	112913218	112913435	0	1	217	112913217	ZNF143 related (N=27801)
chr7	28838410	28838775	chr7:28838410-28838775	.	.	28838410	28838775	0	1	365	28838408	ZNF143 related (N=27801)
chr10	84754453	84755185	chr10:84754453-84755185	.	.	84754453	84755185	0	1	732	84754445	ZNF143 related (N=27801)
chr17	23706249	23706512	chr17:23706249-23706512	.	.	23706249	23706512	0	1	263	23706247	ZNF143 related (N=27801)
chr1	44147740	44148261	chr1:44147740-44148261	.	.	44147740	44148261	0	1	521	44147736	ZNF143 related (N=27801)
chr9	44920358	44920698	chr9:44920358-44920698	.	.	44920358	44920698	0	1	340	44920354	ZNF143 related (N=27801)
chr15	85266854	85267069	chr15:85266854-85267069	.	.	85266854	85267069	0	1	215	85266846	ZNF143 related (N=27801)
chr7	141168263	141168822	chr7:141168263-141168822	.	.	141168263	141168822	0	1	559	141168262	ZNF143 related (N=27801)
chr2	61655753	61655942	chr2:61655753-61655942	.	.	61655753	61655942	0	1	189	61655747	ZNF143 related (N=27801)
chr10	93589275	93589715	chr10:93589275-93589715	.	.	93589275	93589715	0	1	440	93589266	ZNF143 related (N=27801)
chr10	81541796	81542137	chr10:81541796-81542137	.	.	81541796	81542137	0	1	341	81541788	ZNF143 related (N=27801)
chr9	106418380	106418610	chr9:106418380-106418610	.	.	106418380	106418610	0	1	230	106418379	ZNF143 related (N=27801)
chr11	102245130	102245446	chr11:102245130-102245446	.	.	102245130	102245446	0	1	316	102245129	ZNF143 related (N=27801)
chr18	77185455	77186161	chr18:77185455-77186161	.	.	77185455	77186161	0	1	706	77185448	ZNF143 related (N=27801)
chr4	129992619	129992928	chr4:129992619-129992928	.	.	129992619	129992928	0	1	309	129992618	ZNF143 related (N=27801)
chr2	168148524	168148883	chr2:168148524-168148883	.	.	168148524	168148883	0	1	359	168148523	ZNF143 related (N=27801)
chr2	167497395	167497697	chr2:167497395-167497697	.	.	167497395	167497697	0	1	302	167497394	ZNF143 related (N=27801)
chr9	95750007	95750497	chr9:95750007-95750497	.	.	95750007	95750497	0	1	490	95749998	ZNF143 related (N=27801)
chr7	49615866	49616122	chr7:49615866-49616122	.	.	49615866	49616122	0	1	256	49615862	ZNF143 related (N=27801)
chr8	68277033	68277286	chr8:68277033-68277286	.	.	68277033	68277286	0	1	253	68277027	ZNF143 related (N=27801)
chr14	122105142	122105439	chr14:122105142-122105439	.	.	122105142	122105439	0	1	297	122105141	ZNF143 related (N=27801)
chr2	164520824	164521152	chr2:164520824-164521152	.	.	164520824	164521152	0	1	328	164520823	ZNF143 related (N=27801)
chr7	19084472	19084679	chr7:19084472-19084679	.	.	19084472	19084679	0	1	207	19084471	ZNF143 related (N=27801)
chr7	16203673	16204062	chr7:16203673-16204062	.	.	16203673	16204062	0	1	389	16203672	ZNF143 related (N=27801)
chr8	84965775	84966145	chr8:84965775-84966145	.	.	84965775	84966145	0	1	370	84965767	ZNF143 related (N=27801)
chr6	52838827	52839081	chr6:52838827-52839081	.	.	52838827	52839081	0	1	254	52838822	ZNF143 related (N=27801)
chr4	44232932	44233182	chr4:44232932-44233182	.	.	44232932	44233182	0	1	250	44232928	ZNF143 related (N=27801)
chr12	107915878	107916129	chr12:107915878-107916129	.	.	107915878	107916129	0	1	251	107915877	ZNF143 related (N=27801)
chr17	33944227	33944751	chr17:33944227-33944751	.	.	33944227	33944751	0	1	524	33944224	ZNF143 related (N=27801)
chr11	53551781	53552427	chr11:53551781-53552427	.	.	53551781	53552427	0	1	646	53551776	ZNF143 related (N=27801)
chr4	132727879	132728450	chr4:132727879-132728450	.	.	132727879	132728450	0	1	571	132727878	ZNF143 related (N=27801)
chr17	6745655	6745849	chr17:6745655-6745849	.	.	6745655	6745849	0	1	194	6745649	ZNF143 related (N=27801)
chr6	145211178	145211561	chr6:145211178-145211561	.	.	145211178	145211561	0	1	383	145211177	ZNF143 related (N=27801)
chr14	25476564	25476986	chr14:25476564-25476986	.	.	25476564	25476986	0	1	422	25476562	ZNF143 related (N=27801)
chr19	4425735	4425951	chr19:4425735-4425951	.	.	4425735	4425951	0	1	216	4425731	ZNF143 related (N=27801)
chr4	99650696	99650984	chr4:99650696-99650984	.	.	99650696	99650984	0	1	288	99650687	ZNF143 related (N=27801)
chr15	27783501	27783826	chr15:27783501-27783826	.	.	27783501	27783826	0	1	325	27783499	ZNF143 related (N=27801)
chr6	116628518	116629068	chr6:116628518-116629068	.	.	116628518	116629068	0	1	550	116628517	ZNF143 related (N=27801)
chr16	5467663	5467906	chr16:5467663-5467906	.	.	5467663	5467906	0	1	243	5467658	ZNF143 related (N=27801)
chr8	122302014	122302223	chr8:122302014-122302223	.	.	122302014	122302223	0	1	209	122302013	ZNF143 related (N=27801)
chr4	152173147	152173342	chr4:152173147-152173342	.	.	152173147	152173342	0	1	195	152173146	ZNF143 related (N=27801)
chr7	3629582	3629771	chr7:3629582-3629771	.	.	3629582	3629771	0	1	189	3629579	ZNF143 related (N=27801)
chr18	79110200	79110473	chr18:79110200-79110473	.	.	79110200	79110473	0	1	273	79110193	ZNF143 related (N=27801)
chr5	23418272	23418672	chr5:23418272-23418672	.	.	23418272	23418672	0	1	400	23418270	ZNF143 related (N=27801)
chr10	61068500	61068695	chr10:61068500-61068695	.	.	61068500	61068695	0	1	195	61068494	ZNF143 related (N=27801)
chr14	122476414	122476665	chr14:122476414-122476665	.	.	122476414	122476665	0	1	251	122476413	ZNF143 related (N=27801)
chr2	30148879	30149091	chr2:30148879-30149091	.	.	30148879	30149091	0	1	212	30148876	ZNF143 related (N=27801)
chr4	127313869	127314218	chr4:127313869-127314218	.	.	127313869	127314218	0	1	349	127313868	ZNF143 related (N=27801)
chr7	127866512	127866992	chr7:127866512-127866992	.	.	127866512	127866992	0	1	480	127866511	ZNF143 related (N=27801)
chr5	148812037	148812260	chr5:148812037-148812260	.	.	148812037	148812260	0	1	223	148812036	ZNF143 related (N=27801)
chr3	84665888	84666344	chr3:84665888-84666344	.	.	84665888	84666344	0	1	456	84665880	ZNF143 related (N=27801)
chr13	52610887	52611248	chr13:52610887-52611248	.	.	52610887	52611248	0	1	361	52610882	ZNF143 related (N=27801)
chr1	86144147	86144398	chr1:86144147-86144398	.	.	86144147	86144398	0	1	251	86144139	ZNF143 related (N=27801)
chr5	138255680	138255940	chr5:138255680-138255940	.	.	138255680	138255940	0	1	260	138255679	ZNF143 related (N=27801)
chr4	154910925	154911178	chr4:154910925-154911178	.	.	154910925	154911178	0	1	253	154910924	ZNF143 related (N=27801)
chr9	55542098	55542310	chr9:55542098-55542310	.	.	55542098	55542310	0	1	212	55542093	ZNF143 related (N=27801)
chr2	35553075	35553688	chr2:35553075-35553688	.	.	35553075	35553688	0	1	613	35553072	ZNF143 related (N=27801)
chr4	116221095	116221330	chr4:116221095-116221330	.	.	116221095	116221330	0	1	235	116221094	ZNF143 related (N=27801)
chr10	83648402	83648931	chr10:83648402-83648931	.	.	83648402	83648931	0	1	529	83648394	ZNF143 related (N=27801)
chr2	37767800	37768126	chr2:37767800-37768126	.	.	37767800	37768126	0	1	326	37767797	ZNF143 related (N=27801)
chr10	60351882	60352207	chr10:60351882-60352207	.	.	60351882	60352207	0	1	325	60351876	ZNF143 related (N=27801)
chr4	108118261	108118599	chr4:108118261-108118599	.	.	108118261	108118599	0	1	338	108118260	ZNF143 related (N=27801)
chr12	113005086	113005346	chr12:113005086-113005346	.	.	113005086	113005346	0	1	260	113005085	ZNF143 related (N=27801)
chr19	5604178	5604571	chr19:5604178-5604571	.	.	5604178	5604571	0	1	393	5604173	ZNF143 related (N=27801)
chr18	34259178	34259448	chr18:34259178-34259448	.	.	34259178	34259448	0	1	270	34259175	ZNF143 related (N=27801)
chr17	34209771	34209985	chr17:34209771-34209985	.	.	34209771	34209985	0	1	214	34209768	ZNF143 related (N=27801)
chr4	133518917	133519567	chr4:133518917-133519567	.	.	133518917	133519567	0	1	650	133518916	ZNF143 related (N=27801)
chr4	143112125	143112332	chr4:143112125-143112332	.	.	143112125	143112332	0	1	207	143112124	ZNF143 related (N=27801)
chr12	85629933	85630166	chr12:85629933-85630166	.	.	85629933	85630166	0	1	233	85629925	ZNF143 related (N=27801)
chr5	148370723	148370964	chr5:148370723-148370964	.	.	148370723	148370964	0	1	241	148370722	ZNF143 related (N=27801)
chr8	121116202	121116641	chr8:121116202-121116641	.	.	121116202	121116641	0	1	439	121116201	ZNF143 related (N=27801)
chr17	84511815	84512177	chr17:84511815-84512177	.	.	84511815	84512177	0	1	362	84511807	ZNF143 related (N=27801)
chr9	40877922	40878542	chr9:40877922-40878542	.	.	40877922	40878542	0	1	620	40877918	ZNF143 related (N=27801)
chr19	5745546	5745932	chr19:5745546-5745932	.	.	5745546	5745932	0	1	386	5745541	ZNF143 related (N=27801)
chr5	63812418	63812746	chr5:63812418-63812746	.	.	63812418	63812746	0	1	328	63812412	ZNF143 related (N=27801)
chrX	151803293	151803779	chrX:151803293-151803779	.	.	151803293	151803779	0	1	486	151803292	ZNF143 related (N=27801)
chr6	91139922	91140184	chr6:91139922-91140184	.	.	91139922	91140184	0	1	262	91139913	ZNF143 related (N=27801)
chr6	39871426	39871650	chr6:39871426-39871650	.	.	39871426	39871650	0	1	224	39871423	ZNF143 related (N=27801)
chr11	118075826	118076076	chr11:118075826-118076076	.	.	118075826	118076076	0	1	250	118075825	ZNF143 related (N=27801)
chr10	81489891	81490092	chr10:81489891-81490092	.	.	81489891	81490092	0	1	201	81489883	ZNF143 related (N=27801)
chr15	77782516	77783125	chr15:77782516-77783125	.	.	77782516	77783125	0	1	609	77782509	ZNF143 related (N=27801)
chr11	72024434	72024798	chr11:72024434-72024798	.	.	72024434	72024798	0	1	364	72024427	ZNF143 related (N=27801)
chr9	89623135	89623452	chr9:89623135-89623452	.	.	89623135	89623452	0	1	317	89623127	ZNF143 related (N=27801)
chr18	61314037	61314277	chr18:61314037-61314277	.	.	61314037	61314277	0	1	240	61314031	ZNF143 related (N=27801)
chr5	30622232	30622859	chr5:30622232-30622859	.	.	30622232	30622859	0	1	627	30622229	ZNF143 related (N=27801)
chr6	122392059	122392477	chr6:122392059-122392477	.	.	122392059	122392477	0	1	418	122392058	ZNF143 related (N=27801)
chr17	46773879	46774119	chr17:46773879-46774119	.	.	46773879	46774119	0	1	240	46773875	ZNF143 related (N=27801)
chr11	115714579	115714954	chr11:115714579-115714954	.	.	115714579	115714954	0	1	375	115714578	ZNF143 related (N=27801)
chr8	25119644	25119932	chr8:25119644-25119932	.	.	25119644	25119932	0	1	288	25119642	ZNF143 related (N=27801)
chr3	107863931	107864201	chr3:107863931-107864201	.	.	107863931	107864201	0	1	270	107863930	ZNF143 related (N=27801)
chr5	107597301	107597541	chr5:107597301-107597541	.	.	107597301	107597541	0	1	240	107597300	ZNF143 related (N=27801)
chr2	31759772	31759977	chr2:31759772-31759977	.	.	31759772	31759977	0	1	205	31759769	ZNF143 related (N=27801)
chr8	105225216	105225419	chr8:105225216-105225419	.	.	105225216	105225419	0	1	203	105225215	ZNF143 related (N=27801)
chr4	135039366	135039632	chr4:135039366-135039632	.	.	135039366	135039632	0	1	266	135039365	ZNF143 related (N=27801)
chr12	110437390	110437626	chr12:110437390-110437626	.	.	110437390	110437626	0	1	236	110437389	ZNF143 related (N=27801)
chr11	117120514	117120965	chr11:117120514-117120965	.	.	117120514	117120965	0	1	451	117120513	ZNF143 related (N=27801)
chr16	23927354	23927667	chr16:23927354-23927667	.	.	23927354	23927667	0	1	313	23927352	ZNF143 related (N=27801)
chr4	98722491	98722748	chr4:98722491-98722748	.	.	98722491	98722748	0	1	257	98722482	ZNF143 related (N=27801)
chr19	4442562	4442774	chr19:4442562-4442774	.	.	4442562	4442774	0	1	212	4442558	ZNF143 related (N=27801)
chr1	92641667	92642061	chr1:92641667-92642061	.	.	92641667	92642061	0	1	394	92641658	ZNF143 related (N=27801)
chr15	80287055	80287307	chr15:80287055-80287307	.	.	80287055	80287307	0	1	252	80287047	ZNF143 related (N=27801)
chr6	32587647	32587898	chr6:32587647-32587898	.	.	32587647	32587898	0	1	251	32587644	ZNF143 related (N=27801)
chr17	31790631	31790859	chr17:31790631-31790859	.	.	31790631	31790859	0	1	228	31790628	ZNF143 related (N=27801)
chr1	135945805	135946012	chr1:135945805-135946012	.	.	135945805	135946012	0	1	207	135945804	ZNF143 related (N=27801)
chr11	6605492	6605900	chr11:6605492-6605900	.	.	6605492	6605900	0	1	408	6605486	ZNF143 related (N=27801)
chr5	32747741	32747962	chr5:32747741-32747962	.	.	32747741	32747962	0	1	221	32747738	ZNF143 related (N=27801)
chr10	79938383	79938677	chr10:79938383-79938677	.	.	79938383	79938677	0	1	294	79938376	ZNF143 related (N=27801)
chr6	57534710	57535154	chr6:57534710-57535154	.	.	57534710	57535154	0	1	444	57534705	ZNF143 related (N=27801)
chr4	43509073	43509348	chr4:43509073-43509348	.	.	43509073	43509348	0	1	275	43509069	ZNF143 related (N=27801)
chr1	132608268	132608532	chr1:132608268-132608532	.	.	132608268	132608532	0	1	264	132608267	ZNF143 related (N=27801)
chr5	123444117	123444372	chr5:123444117-123444372	.	.	123444117	123444372	0	1	255	123444116	ZNF143 related (N=27801)
chr4	154170866	154171351	chr4:154170866-154171351	.	.	154170866	154171351	0	1	485	154170865	ZNF143 related (N=27801)
chr8	75218010	75218250	chr8:75218010-75218250	.	.	75218010	75218250	0	1	240	75218003	ZNF143 related (N=27801)
chr8	61549541	61549758	chr8:61549541-61549758	.	.	61549541	61549758	0	1	217	61549535	ZNF143 related (N=27801)
chr17	56367901	56368160	chr17:56367901-56368160	.	.	56367901	56368160	0	1	259	56367896	ZNF143 related (N=27801)
chr13	37483224	37483552	chr13:37483224-37483552	.	.	37483224	37483552	0	1	328	37483221	ZNF143 related (N=27801)
chr14	63076256	63076487	chr14:63076256-63076487	.	.	63076256	63076487	0	1	231	63076250	ZNF143 related (N=27801)
