NAME	NES_dTAG_DMSO	FDR_dTAG_DMSO	NES_RA+dTAG_RA+DMSO	FDR_RA+dTAG_RA+DMSO
GOBP_REGULATION_OF_RRNA_PROCESSING	-1.2320954	0.78113544	-0.7081138	0.99693775
GOBP_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	-1.2315006	0.78200305	0.82837385	0.90900993
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_ADAPTATION	-1.2310107	0.78250444	-1.3610648	0.69087523
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MICROTUBULE	-1.2300715	0.78441435	0.6746077	0.98620754
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CPG_ISLAND_METHYLATION	-1.229894	0.78395903	-1.4209198	0.6743925
GOBP_RENAL_SYSTEM_PROCESS	-1.228863	0.7861647	1.280045	0.41347
GOBP_BLASTOCYST_DEVELOPMENT	-1.2287076	0.785644	0.85479444	0.8864581
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	-1.2284869	0.78533494	-0.85634667	0.97622573
GOBP_REGULATION_OF_NAD_P_H_OXIDASE_ACTIVITY	-1.2284744	0.7843594	-1.2148367	0.81482947
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_RESPIRATION	-1.2275599	0.786213	0.656346	0.9869535
GOBP_VITAMIN_BIOSYNTHETIC_PROCESS	-1.2274834	0.7854546	-0.90915036	0.96265733
GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_THELARCHE	-1.2274332	0.78460985	0.9573152	0.78349423
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	-1.2267457	0.7857517	-0.7969445	0.98592556
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	-1.2262713	0.78622234	0.730137	0.968351
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-1.2261052	0.7857433	-1.8624393	0.10974315
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-1.2257706	0.7857912	1.2081225	0.48242646
GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS	-1.2256918	0.7850347	-0.7737891	0.99484754
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_DIFFERENTIATION	-1.2250919	0.78590333	1.1127625	0.58387005
GOBP_GLUTAMATE_CATABOLIC_PROCESS	-1.2250535	0.78502667	0.83632785	0.9028123
GOBP_PROGESTERONE_RECEPTOR_SIGNALING_PATHWAY	-1.2247556	0.7849731	-0.6384374	1.0
GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	-1.22462	0.7844171	1.1202923	0.57293105
GOBP_REGULATION_OF_RNA_SPLICING	-1.224461	0.78392196	-0.9572347	0.9518911
GOBP_GLYCINE_BIOSYNTHETIC_PROCESS	-1.2237389	0.78518575	-1.3880209	0.6921422
GOBP_7_METHYLGUANOSINE_RNA_CAPPING	-1.2237312	0.7842182	-0.61109936	0.9983209
GOBP_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	-1.2232913	0.78462356	1.1329085	0.5605647
GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION	-1.2232056	0.7839044	1.137361	0.55374557
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	-1.2226939	0.7844829	-1.6729966	0.31493762
GOBP_REGULATION_OF_BARBED_END_ACTIN_FILAMENT_CAPPING	-1.2219497	0.7858019	-0.68342835	1.0
GOBP_SPINDLE_ELONGATION	-1.2214698	0.7863006	-1.5783722	0.49090144
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING	-1.2213598	0.78565216	-1.4769944	0.6163591
GOBP_POSITIVE_REGULATION_OF_MIRNA_PROCESSING	-1.221155	0.78531456	-0.54301876	1.0
GOBP_NK_T_CELL_ACTIVATION	-1.2210692	0.7845986	-1.0729023	0.88088334
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_BINDING	-1.2210482	0.7836833	-1.441006	0.6553024
GOBP_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	-1.2202506	0.7851755	-0.80936354	0.9849285
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	-1.2202257	0.78428113	1.2167464	0.47638023
GOBP_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	-1.2200075	0.78397125	0.8947318	0.84922737
GOBP_BASE_EXCISION_REPAIR	-1.2199107	0.7833033	-1.446733	0.6500728
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX	-1.2197396	0.78285617	-1.2730774	0.7640133
GOBP_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION	-1.2196988	0.78201276	1.0554891	0.65432286
GOBP_MAINTENANCE_OF_SISTER_CHROMATID_COHESION	-1.2190765	0.78295815	-0.806699	0.9838372
GOBP_NEGATIVE_REGULATION_OF_NITRIC_OXIDE_METABOLIC_PROCESS	-1.2181439	0.78486615	0.937023	0.80535203
GOBP_TRANSCRIPTION_ELONGATION_BY_RNA_POLYMERASE_II	-1.2170883	0.7871376	-0.7102613	0.997763
GOBP_SINGLE_STRAND_BREAK_REPAIR	-1.216294	0.7886019	0.367257	1.0
GOBP_NEGATIVE_REGULATION_OF_CENTRIOLE_REPLICATION	-1.2155902	0.7898254	-1.315708	0.72166497
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE	-1.2155426	0.78899795	-0.8648962	0.97460043
GOBP_CONVERGENT_EXTENSION_INVOLVED_IN_GASTRULATION	-1.2151358	0.78929937	0.8956075	0.84803855
GOBP_TRNA_TRANSPORT	-1.2149955	0.7887769	-1.0357734	0.90378237
GOBP_METHYLGLYOXAL_METABOLIC_PROCESS	-1.2146448	0.78888756	-1.4063963	0.67639637
GOBP_POSITIVE_REGULATION_OF_MEMORY_T_CELL_DIFFERENTIATION	-1.2141899	0.7893477	1.0434031	0.6705453
GOBP_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX	-1.2141099	0.78863573	-0.73958	0.9952704
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER	-1.213925	0.7882317	-0.6583976	1.0
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	-1.2135247	0.788506	-0.83945405	0.97994334
GOBP_HISTONE_METHYLATION	-1.2127885	0.7898301	-0.7232925	0.9952221
GOBP_MITOTIC_CHROMOSOME_CONDENSATION	-1.2125813	0.7895051	-1.1174184	0.8432673
GOBP_PEPTIDE_METABOLIC_PROCESS	-1.2125691	0.78858733	-1.6308124	0.3833997
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	-1.2124978	0.7878521	-1.5072237	0.5758864
GOBP_GLUCOSE_METABOLIC_PROCESS	-1.212451	0.78704715	-1.2646029	0.7657261
GOBP_LYMPHOCYTE_AGGREGATION	-1.2123693	0.7863444	1.3181354	0.38078734
GOBP_NEGATIVE_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	-1.2114717	0.78811336	-1.3514136	0.70312333
GOBP_NEGATIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	-1.2113718	0.78746986	0.53468513	0.99897087
GOBP_MAST_CELL_CHEMOTAXIS	-1.2111812	0.78710246	1.4925249	0.24074629
GOBP_POST_TRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION	-1.2109634	0.786807	-1.080787	0.87329215
GOBP_RNA_EXPORT_FROM_NUCLEUS	-1.2106584	0.7868253	0.88331693	0.8597314
GOBP_GLYCEROL_3_PHOSPHATE_METABOLIC_PROCESS	-1.2093753	0.7897913	0.7577681	0.95734984
GOBP_NCRNA_METABOLIC_PROCESS	-1.2093142	0.7890356	-1.032622	0.9029038
GOBP_CELLULAR_RESPONSE_TO_CAMP	-1.2091603	0.7885625	-0.9666123	0.9466044
GOBP_MITOTIC_G1_S_TRANSITION_CHECKPOINT_SIGNALING	-1.2089632	0.7882361	1.3069319	0.38860476
GOBP_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	-1.2085668	0.7884974	0.8989852	0.84514105
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	-1.208497	0.78777444	-1.5551847	0.4950317
GOBP_STRESS_GRANULE_ASSEMBLY	-1.2080213	0.7883021	-0.7597794	0.9960165
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION	-1.20741	0.7892017	1.0537796	0.65551305
GOBP_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	-1.2073765	0.7883651	-1.3722371	0.692401
GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY	-1.2073646	0.78746855	0.7171756	0.9738196
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	-1.2071397	0.78721726	-1.4786899	0.61513233
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE	-1.2066818	0.7876751	-0.82287145	0.98341954
GOBP_SPERMATID_NUCLEUS_ELONGATION	-1.206645	0.78685457	1.2367678	0.45503113
GOBP_REGULATION_OF_MRNA_EXPORT_FROM_NUCLEUS	-1.206631	0.78596663	-0.8419047	0.9833415
GOBP_RENAL_SODIUM_ION_TRANSPORT	-1.2065428	0.7853054	1.3885437	0.32023528
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_E_STIMULUS	-1.2062255	0.7853462	-1.0975881	0.8687667
GOBP_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	-1.2047416	0.7889524	0.72086245	0.97228664
GOBP_NUCLEOSIDE_METABOLIC_PROCESS	-1.2047226	0.78808546	-1.2258813	0.7986087
GOBP_RESPONSE_TO_MINERALOCORTICOID	-1.204714	0.7871878	1.0191997	0.7021254
GOBP_RIBOSOME_ASSEMBLY	-1.2046305	0.78652483	-1.7528887	0.23318103
GOBP_REGULATION_OF_THYROID_HORMONE_GENERATION	-1.2037039	0.78838885	0.9246693	0.81904167
GOBP_VESICLE_MEDIATED_CHOLESTEROL_TRANSPORT	-1.2036015	0.7877729	0.9004514	0.8443574
GOBP_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_REM_SLEEP	-1.2034564	0.78728515	1.0699936	0.6367708
GOBP_POSITIVE_REGULATION_OF_THYROID_HORMONE_GENERATION	-1.2032684	0.78692466	0.9200849	0.8241414
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	-1.202635	0.7879238	-0.72573763	0.99367374
GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	-1.2025852	0.7871572	-0.6496078	1.0
GOBP_MICROTUBULE_BASED_PROTEIN_TRANSPORT	-1.2022891	0.7871279	-0.5803464	1.0
GOBP_AXO_DENDRITIC_TRANSPORT	-1.2019713	0.787172	0.6255345	0.9900199
GOBP_LAURIC_ACID_METABOLIC_PROCESS	-1.2017885	0.78680766	1.1025022	0.59852004
GOBP_MYELOID_DENDRITIC_CELL_ACTIVATION	-1.2016551	0.78630596	1.0898943	0.61147135
GOBP_TRNA_MODIFICATION	-1.2012404	0.78665435	-0.6279552	1.0
GOBP_NEUTROPHIL_AGGREGATION	-1.2007113	0.7873439	-1.2646685	0.76689076
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	-1.2004644	0.7871867	-0.7185017	0.996202
GOBP_ACTIVATION_OF_PROTEIN_KINASE_C_ACTIVITY	-1.200031	0.7875962	-1.212268	0.81353265
GOBP_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	-1.199905	0.7870789	-1.1402149	0.837534
GOBP_KINETOCHORE_ORGANIZATION	-1.199618	0.7870283	-1.3347528	0.7069965
GOBP_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	-1.198633	0.7891083	0.73718953	0.9658189
GOBP_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	-1.1983585	0.789024	0.7242248	0.9714302
GOBP_POSITIVE_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-1.1983117	0.7882577	0.71527165	0.9745167
GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	-1.1981435	0.7878585	1.4411523	0.27935654
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	-1.1981417	0.7869601	1.0099549	0.7163094
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	-1.1981184	0.78613174	-0.88075185	0.9663838
GOBP_MITOCHONDRION_DISTRIBUTION	-1.1979566	0.78573513	-0.9166177	0.9577756
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_MONOPOLAR_CELL_POLARITY	-1.1977633	0.78542477	0.9149949	0.82923615
GOBP_NCRNA_PROCESSING	-1.1975425	0.7852055	-1.0631067	0.88437486
GOBP_NEGATIVE_REGULATION_OF_CELL_SIZE	-1.1957862	0.789639	-1.0766975	0.88144493
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION	-1.1956784	0.789071	0.7517075	0.9599678
GOBP_ATP_METABOLIC_PROCESS	-1.195571	0.78850067	-1.9839296	0.029249722
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING	-1.1949033	0.7896089	-0.54040253	1.0
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	-1.1945082	0.78989536	-1.4142677	0.6796843
GOBP_TRANSPORT_ALONG_MICROTUBULE	-1.1943103	0.78959846	0.83395237	0.90453243
GOBP_FRUCTOSE_6_PHOSPHATE_METABOLIC_PROCESS	-1.1940426	0.7895121	1.1230204	0.5703476
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	-1.193738	0.7895235	-1.023763	0.9113113
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	-1.1933142	0.78988874	-0.8148683	0.9841297
GOBP_MATURATION_OF_5_8S_RRNA	-1.1928107	0.7905062	-1.1601932	0.8344642
GOBP_CHROMOSOME_ORGANIZATION	-1.1925654	0.79036325	-1.3459369	0.70738065
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-1.1925079	0.7896407	-0.7806231	0.98933655
GOBP_CELLULAR_RESPONSE_TO_PROSTAGLANDIN_STIMULUS	-1.1922774	0.78943735	-1.0967516	0.8677003
GOBP_CELLULAR_RESPONSE_TO_GONADOTROPIN_RELEASING_HORMONE	-1.1921479	0.7889427	-1.145944	0.83642733
GOBP_INTERFERON_BETA_PRODUCTION	-1.1919713	0.78859156	-0.9139532	0.9594254
GOBP_PLASMA_MEMBRANE_TUBULATION	-1.1916939	0.78852963	-0.9262021	0.95181006
GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	-1.1915298	0.7881513	-1.2973323	0.7436715
GOBP_POSITIVE_REGULATION_OF_LIPOPROTEIN_METABOLIC_PROCESS	-1.191468	0.78744954	0.66248846	0.9865952
GOBP_COENZYME_A_BIOSYNTHETIC_PROCESS	-1.191409	0.78675216	-1.1069275	0.856258
GOBP_SNORNA_GUIDED_RRNA_PSEUDOURIDINE_SYNTHESIS	-1.191151	0.78662276	-1.4493396	0.64731514
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	-1.1908981	0.7865086	-0.8559935	0.9758443
GOBP_VIRAL_TRANSLATION	-1.190694	0.7862427	-0.75896317	0.99568945
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	-1.1905962	0.7856622	0.7621095	0.9557225
GOBP_REGULATION_OF_CHROMOSOME_SEGREGATION	-1.1902586	0.78578496	-1.5520923	0.49685815
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	-1.1902267	0.78500956	-0.9788618	0.9409524
GOBP_DOUBLE_STRAND_BREAK_REPAIR_INVOLVED_IN_MEIOTIC_RECOMBINATION	-1.1899726	0.7849016	-0.8928466	0.97067106
GOBP_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	-1.1894284	0.78565437	0.60050607	0.9932572
GOBP_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS	-1.1893017	0.78516	-1.0059769	0.92552924
GOBP_KERATINOCYTE_APOPTOTIC_PROCESS	-1.189153	0.7847207	-0.6319743	1.0
GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS	-1.1887314	0.7850954	-0.8946958	0.96873057
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	-1.1885035	0.7849076	-1.1549771	0.8323422
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	-1.1884913	0.78408176	-0.8788357	0.96775275
GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	-1.188404	0.78348476	-1.0471195	0.896268
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	-1.1884019	0.7826306	0.93048877	0.8117106
GOBP_VIRAL_RELEASE_FROM_HOST_CELL	-1.1883764	0.7818475	-0.98383665	0.93895286
GOBP_NUCLEOTIDE_SALVAGE	-1.1881667	0.7816165	0.748368	0.960122
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_GROWTH_FACTOR_ACTIVATED_RECEPTOR_ACTIVITY	-1.1879907	0.78128	0.587612	0.99432236
GOBP_EOSINOPHIL_DIFFERENTIATION	-1.1878873	0.7807238	1.0829012	0.61981714
GOBP_UREA_TRANSPORT	-1.1878543	0.7799663	1.081019	0.6228598
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	-1.187164	0.7811394	-0.49665797	0.9998115
GOBP_NEGATIVE_REGULATION_OF_TUBULIN_DEACETYLATION	-1.1857538	0.78443354	0.7833614	0.9431707
GOBP_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS	-1.1842369	0.78804207	-1.0732998	0.8805303
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	-1.1839646	0.78798217	-0.8392592	0.97923595
GOBP_RESPONSE_TO_PROSTAGLANDIN_E	-1.1834202	0.7887379	0.8194227	0.91707116
GOBP_MITOCHONDRIAL_TRANSPORT	-1.1831758	0.7885922	-1.2562077	0.77167046
GOBP_NEGATIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY	-1.1827629	0.788955	0.71698207	0.97340035
GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	-1.1823405	0.7893384	1.1974314	0.4931847
GOBP_INSULIN_RECEPTOR_RECYCLING	-1.1823269	0.7885244	0.43971702	1.0
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	-1.1819046	0.7888949	-1.0441207	0.89553773
GOBP_CELLULAR_RESPONSE_TO_HEAT	-1.1814612	0.78934675	1.2349367	0.4578066
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	-1.1812434	0.7891392	1.2909044	0.4049861
GOBP_GANGLIOSIDE_BIOSYNTHETIC_PROCESS_VIA_LACTOSYLCERAMIDE	-1.1810749	0.78877383	-0.7846936	0.98948854
GOBP_RNA_3_URIDYLATION	-1.1807356	0.7889092	-1.0282977	0.9095355
GOBP_TRANSLATION_AT_SYNAPSE	-1.1807313	0.788077	-2.7349186	0.0
GOBP_EXOCYST_LOCALIZATION	-1.1803044	0.78848106	1.5376257	0.20854871
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	-1.1802355	0.78783494	-1.7764858	0.20003629
GOBP_GOLGI_LOCALIZATION	-1.1800172	0.78763515	0.648945	0.9875947
GOBP_PLASMA_MEMBRANE_REPAIR	-1.179892	0.78716165	-1.1238356	0.84594905
GOBP_OPTIC_NERVE_MORPHOGENESIS	-1.179679	0.78693926	-0.6314337	1.0
GOBP_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	-1.1795431	0.7864936	1.2332686	0.45836404
GOBP_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	-1.1789699	0.78735405	-0.9970251	0.9292893
GOBP_ION_CHANNEL_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	-1.1785247	0.78781253	0.92766494	0.81531423
GOBP_CELL_ADHESION_MOLECULE_PRODUCTION	-1.1782345	0.7878327	0.6760712	0.9870603
GOBP_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	-1.1776029	0.7888143	1.0454841	0.6667872
GOBP_REGULATION_OF_CELL_DIVISION	-1.1775157	0.78822917	-0.95827967	0.9496722
GOBP_KETONE_CATABOLIC_PROCESS	-1.1772987	0.78803027	-1.4512824	0.644625
GOBP_OUTER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	-1.1770211	0.78799677	-0.52311295	1.0
GOBP_ALPHA_TUBULIN_ACETYLATION	-1.1768407	0.7876875	-1.4950556	0.5888915
GOBP_MIDBODY_ABSCISSION	-1.1753632	0.79116094	-0.7950941	0.9854025
GOBP_CELLULAR_RESPONSE_TO_HYPOXIA	-1.1749396	0.7915586	-1.1859379	0.8242013
GOBP_ELECTRON_TRANSPORT_CHAIN	-1.1747247	0.7913672	-1.8629061	0.11310749
GOBP_REGULATION_OF_PRE_MIRNA_PROCESSING	-1.174636	0.7907972	-1.3544956	0.7025406
GOBP_AEROBIC_RESPIRATION	-1.1745412	0.7902421	-1.9824755	0.028422682
GOBP_URETERIC_BUD_FORMATION	-1.1745166	0.789483	-0.99272925	0.93218315
GOBP_ADHERENS_JUNCTION_MAINTENANCE	-1.174284	0.7893256	0.61108094	0.9916494
GOBP_DNA_REPLICATION_SYNTHESIS_OF_RNA_PRIMER	-1.1736743	0.7902683	-0.89864993	0.9696472
GOBP_N_ACETYLNEURAMINATE_CATABOLIC_PROCESS	-1.1736156	0.78961426	1.0499336	0.65956545
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL	-1.1723973	0.79231256	0.59064883	0.9939932
GOBP_POSITIVE_REGULATION_OF_CENTROSOME_DUPLICATION	-1.1720715	0.7924453	-1.3672296	0.68823946
GOBP_POSITIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS	-1.1720505	0.79168123	1.1825081	0.5083755
GOBP_RENAL_PROTEIN_ABSORPTION	-1.1717995	0.79159665	0.95866436	0.7817923
GOBP_REGULATION_OF_EXOSOMAL_SECRETION	-1.1714925	0.7916601	1.210775	0.48136967
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	-1.1711876	0.7917151	0.84935194	0.89199376
GOBP_MITOCHONDRIAL_FISSION	-1.170887	0.79177976	0.78330404	0.94304156
GOBP_POLYADENYLATION_DEPENDENT_SNORNA_3_END_PROCESSING	-1.1706859	0.79153746	-0.8260799	0.98443836
GOBP_NEGATIVE_REGULATION_OF_DELAYED_RECTIFIER_POTASSIUM_CHANNEL_ACTIVITY	-1.1705532	0.79109347	1.6419461	0.1435433
GOBP_RESPONSE_TO_INTERLEUKIN_3	-1.1700145	0.79185593	-1.1900848	0.8196844
GOBP_LYSOSOMAL_MEMBRANE_ORGANIZATION	-1.1696836	0.7920076	0.89907944	0.8451586
GOBP_REGULATION_OF_ATP_DEPENDENT_ACTIVITY	-1.1693379	0.7922093	0.6515414	0.98744756
GOBP_RRNA_PSEUDOURIDINE_SYNTHESIS	-1.1691858	0.79183316	-1.1206669	0.8472671
GOBP_MITOCHONDRIAL_CYTOCHROME_C_OXIDASE_ASSEMBLY	-1.1691834	0.79102224	-1.034804	0.90510565
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	-1.1691165	0.79040325	-0.79696876	0.9863961
GOBP_RESPONSE_TO_PROSTAGLANDIN	-1.1686804	0.79083693	0.8271498	0.91028476
GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	-1.1683539	0.7909613	1.29479	0.40265146
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MITOCHONDRION	-1.1679934	0.79118574	-1.767952	0.21045609
GOBP_OSTEOCLAST_PROLIFERATION	-1.167737	0.7911177	-1.1400528	0.83704597
GOBP_AORTIC_VALVE_DEVELOPMENT	-1.1675912	0.7907264	1.1748319	0.5176858
GOBP_OVULATION_FROM_OVARIAN_FOLLICLE	-1.1673346	0.7906506	0.97847337	0.75943094
GOBP_G_PROTEIN_COUPLED_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	-1.1671603	0.79034585	1.6594785	0.13632394
GOBP_SPINDLE_CHECKPOINT_SIGNALING	-1.1669425	0.7901468	-1.8063394	0.1724363
GOBP_FATTY_ACID_HOMEOSTASIS	-1.1663553	0.79104775	0.98719436	0.74728936
GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	-1.1662349	0.7905848	-0.9255791	0.9514854
GOBP_REGULATION_OF_CHROMOSOME_CONDENSATION	-1.1661811	0.7899298	-0.9659551	0.94705456
GOBP_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	-1.1656814	0.790568	-0.5952084	0.9993999
GOBP_CORPUS_CALLOSUM_DEVELOPMENT	-1.165513	0.7902454	-0.8598062	0.97349215
GOBP_NEGATIVE_REGULATION_OF_MITOCHONDRIAL_FISSION	-1.1652898	0.790077	1.5267038	0.21243389
GOBP_REPLICATION_BORN_DOUBLE_STRAND_BREAK_REPAIR_VIA_SISTER_CHROMATID_EXCHANGE	-1.1646464	0.79112303	-0.7995056	0.9857529
GOBP_MEMBRANE_FISSION	-1.1643602	0.79115397	-0.8878909	0.97257584
GOBP_NEUROTROPHIN_PRODUCTION	-1.1634543	0.7929635	0.6551896	0.9867547
GOBP_OSTEOBLAST_FATE_COMMITMENT	-1.1634068	0.7922946	-0.6842896	1.0
GOBP_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	-1.1633896	0.79154474	0.7010317	0.9799228
GOBP_METAPHASE_CHROMOSOME_ALIGNMENT	-1.163183	0.7913358	-0.9743747	0.9380768
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	-1.1628736	0.7914215	-1.3765652	0.6995712
GOBP_MITOTIC_CELL_CYCLE_PROCESS	-1.1628722	0.7906276	-1.1544293	0.83201337
GOBP_REGULATION_OF_MITOCHONDRIAL_MEMBRANE_PERMEABILITY	-1.1622925	0.79148704	-0.9278612	0.95136994
GOBP_TELOMERE_MAINTENANCE_VIA_RECOMBINATION	-1.1609269	0.7946137	-0.7225497	0.9951673
