NAME	NES_RA_DMSO	FDR_RA_DMSO	NES_RA_dTAG	FDR_RA_dTAG
GOBP_CELLULAR_RESPONSE_TO_NITRIC_OXIDE	1.1765654	0.5285163	1.0420123	0.67475086
GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS	1.176464	0.52858824	0.65840393	0.9856204
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	1.1761581	0.5292228	1.0214208	0.7059669
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	1.1755093	0.530804	1.2186491	0.428486
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY	1.1753936	0.5309202	1.1046755	0.5809953
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	1.1751666	0.53134364	1.2899139	0.34807512
GOBP_POSITIVE_REGULATION_OF_THYROID_HORMONE_GENERATION	1.1750865	0.53136146	1.3083695	0.32965234
GOBP_SPERM_EGG_RECOGNITION	1.1750027	0.53137827	1.197324	0.45696226
GOBP_ERBB2_EGFR_SIGNALING_PATHWAY	1.1746985	0.53201073	1.2098655	0.44012198
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.1744511	0.53250176	1.2785734	0.3581089
GOBP_EXTRATHYMIC_T_CELL_DIFFERENTIATION	1.1743779	0.5324954	0.89685816	0.8615943
GOBP_BRANCHIOMOTOR_NEURON_AXON_GUIDANCE	1.1743606	0.53233516	1.1497027	0.51786226
GOBP_CELLULAR_RESPONSE_TO_ALCOHOL	1.1742269	0.5324927	1.3995817	0.23498857
GOBP_OSTEOCLAST_DIFFERENTIATION	1.1741505	0.5324984	1.2439088	0.39793915
GOBP_NEGATIVE_REGULATION_OF_PINOCYTOSIS	1.1741468	0.5323014	1.1774017	0.4813526
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_ENDOCYTOSIS	1.1739559	0.5326297	1.3796159	0.25420052
GOBP_SEROTONERGIC_NEURON_AXON_GUIDANCE	1.1737771	0.53292084	1.1263704	0.5496462
GOBP_ADAPTIVE_IMMUNE_RESPONSE	1.173735	0.53282595	1.3259535	0.30783993
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	1.1736181	0.53293973	1.3630061	0.27138034
GOBP_PEPTIDE_CATABOLIC_PROCESS	1.1735574	0.5329001	1.2467256	0.39506078
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	1.1734648	0.53295285	1.2008305	0.45252228
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	1.1733414	0.5330884	1.0223219	0.70470405
GOBP_SYNCYTIUM_FORMATION	1.1732036	0.5332692	1.2886978	0.3484539
GOBP_POSITIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE	1.1730028	0.533619	1.3809377	0.25254905
GOBP_REGULATION_OF_T_CELL_ACTIVATION	1.172989	0.53345	1.2999151	0.3377723
GOBP_NEGATIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	1.1728313	0.5336882	1.1117398	0.5689061
GOBP_PLATELET_ACTIVATION	1.1727899	0.53359723	1.4447435	0.19422922
GOBP_P38MAPK_CASCADE	1.1726111	0.53388405	1.327708	0.3059895
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	1.1725132	0.53395176	1.1185249	0.56002605
GOBP_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	1.1723676	0.5341473	1.2209767	0.4247332
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	1.172282	0.5341764	1.2693267	0.36896136
GOBP_URINARY_BLADDER_SMOOTH_MUSCLE_CONTRACTION	1.1721668	0.534285	1.3395443	0.29389066
GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD	1.1720285	0.53445786	1.0848002	0.6089981
GOBP_NEGATIVE_REGULATION_OF_CLATHRIN_DEPENDENT_ENDOCYTOSIS	1.1719819	0.5343795	0.81210685	0.9283977
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.1718694	0.534487	1.4048872	0.23026918
GOBP_RESPONSE_TO_ACIDIC_PH	1.1718138	0.5344321	1.3455467	0.28785717
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1.1715496	0.53495574	1.4993316	0.1515359
GOBP_PEPTIDYL_PROLINE_HYDROXYLATION	1.1715071	0.534865	1.126436	0.5496395
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	1.1713248	0.5351641	1.2674152	0.37107256
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	1.1713177	0.5349754	1.2535864	0.3873708
GOBP_HINDBRAIN_MORPHOGENESIS	1.1712939	0.5348357	1.3088682	0.329165
GOBP_NECROPTOTIC_SIGNALING_PATHWAY	1.1711116	0.53513324	1.554233	0.11019954
GOBP_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	1.1710857	0.53499824	1.002273	0.73390174
GOBP_COENZYME_A_CATABOLIC_PROCESS	1.1708875	0.5353387	0.77674633	0.9468993
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	1.1708392	0.5352674	1.2303704	0.4128646
GOBP_PROTEIN_LOCALIZATION_TO_JUXTAPARANODE_REGION_OF_AXON	1.1706069	0.53570354	1.2126578	0.4371467
GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS	1.1705862	0.53555447	1.2366717	0.40567213
GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	1.1702968	0.5361406	1.213026	0.4364123
GOBP_OLIGODENDROCYTE_DEVELOPMENT	1.1702054	0.53619367	1.5295311	0.12669095
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION	1.170147	0.53615046	1.1408918	0.5290384
GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1.1701201	0.53601885	1.3438344	0.29049382
GOBP_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1.1700414	0.5360303	1.4262774	0.20924824
GOBP_GLYCINE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.1700333	0.5358456	1.1736372	0.48606437
GOBP_CATAGEN	1.1700284	0.5356523	1.1512338	0.51609915
GOBP_DIAPEDESIS	1.1700184	0.53547484	1.2225968	0.42255205
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.1699896	0.5353477	1.0543095	0.65555674
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	1.169963	0.5352171	1.1876402	0.46865016
GOBP_CONNECTIVE_TISSUE_REPLACEMENT_INVOLVED_IN_INFLAMMATORY_RESPONSE_WOUND_HEALING	1.1697991	0.5354599	1.2011747	0.45232442
GOBP_RETINA_HOMEOSTASIS	1.1697277	0.5354532	1.3103502	0.32808602
GOBP_MEMBRANE_INVAGINATION	1.1697005	0.53532404	1.2850009	0.35226804
GOBP_GALACTOSE_METABOLIC_PROCESS	1.1695839	0.5354394	1.1603748	0.503863
GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	1.169525	0.53540117	0.9533819	0.79950386
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	1.1694993	0.5352675	1.342563	0.2918257
GOBP_REGULATION_OF_COLLAGEN_CATABOLIC_PROCESS	1.1684262	0.53801733	1.0824577	0.61158854
GOBP_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	1.1682664	0.53826	1.1597261	0.50467294
GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1.1680735	0.53859437	1.0774244	0.62017435
GOBP_PURINE_NUCLEOSIDE_DIPHOSPHATE_CATABOLIC_PROCESS	1.1678164	0.53909606	0.8999674	0.859693
GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	1.1676754	0.5392789	1.1326202	0.5422419
GOBP_POSITIVE_REGULATION_OF_URINE_VOLUME	1.1675284	0.5394812	1.2217627	0.42394313
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	1.1673524	0.5397669	1.1333541	0.5410262
GOBP_POSTSYNAPTIC_DENSITY_ORGANIZATION	1.1672374	0.5398812	1.2050743	0.44756076
GOBP_PHOTORECEPTOR_CELL_OUTER_SEGMENT_ORGANIZATION	1.1670259	0.5402565	1.0462147	0.66896045
GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	1.1668752	0.54046667	1.191157	0.4637859
GOBP_TELOMERE_LOCALIZATION	1.1667364	0.5406473	1.301009	0.3373818
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	1.1666759	0.5406071	1.066113	0.6346523
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	1.166568	0.54070216	1.4397014	0.1980342
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA1_PRODUCTION	1.1662635	0.5413446	1.276114	0.36050195
GOBP_REGULATION_OF_CELL_ACTIVATION	1.1662209	0.5412544	1.3144393	0.32408044
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION	1.1661644	0.54120845	1.3464105	0.2871304
GOBP_COBALT_ION_TRANSPORT	1.1661279	0.5411038	1.2807975	0.35562867
GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	1.1657934	0.541826	1.1592062	0.505147
GOBP_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	1.1655173	0.54238176	1.0869677	0.60620683
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	1.1654439	0.5423796	1.0103891	0.72316796
GOBP_POSITIVE_REGULATION_OF_MUSCLE_ADAPTATION	1.165279	0.54262924	1.1317999	0.54269004
GOBP_POSITIVE_REGULATION_OF_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	1.1651528	0.5427713	1.3236378	0.3101651
GOBP_POSITIVE_REGULATION_OF_UTERINE_SMOOTH_MUSCLE_CONTRACTION	1.1649182	0.5432146	1.2158933	0.43149292
GOBP_CHROMOSOME_ATTACHMENT_TO_THE_NUCLEAR_ENVELOPE	1.1648028	0.5433246	1.391752	0.24392755
GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY	1.1646885	0.5434379	1.1465188	0.52181727
GOBP_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	1.1646733	0.54327357	1.1183628	0.5602788
GOBP_PROTEIN_LOCALIZATION_TO_POSTSYNAPSE	1.1646475	0.54313636	1.2610123	0.37932652
GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_SECRETION	1.1645461	0.5432075	1.185825	0.4699334
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1.1645142	0.5430927	1.3443255	0.2902515
GOBP_REGULATION_OF_STEROID_METABOLIC_PROCESS	1.1643757	0.54326713	1.3006034	0.33766806
GOBP_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	1.1643196	0.5432167	1.2583389	0.38199422
GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY	1.1643051	0.543053	1.403532	0.23094288
GOBP_MOLTING_CYCLE_PROCESS	1.1641488	0.5432846	1.2851212	0.35231885
GOBP_MICROTUBULE_NUCLEATION_BY_MICROTUBULE_ORGANIZING_CENTER	1.1639508	0.5436231	1.2322524	0.4100779
GOBP_WATER_SOLUBLE_VITAMIN_CATABOLIC_PROCESS	1.163931	0.5434702	-0.51864123	0.99126
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION	1.1639199	0.5432952	1.2034788	0.4498636
GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS	1.1635014	0.5442349	1.0896456	0.60276604
GOBP_SEROTONIN_TRANSPORT	1.163162	0.54497814	1.0989119	0.5880686
GOBP_LUTEINIZING_HORMONE_SECRETION	1.1630936	0.5449616	1.3772415	0.25704566
GOBP_T_CELL_PROLIFERATION	1.1630756	0.5448071	1.2515887	0.38988897
GOBP_RESPONSE_TO_ANGIOTENSIN	1.1627005	0.54564416	0.86162776	0.892074
GOBP_SEQUESTERING_OF_ACTIN_MONOMERS	1.1626421	0.5456005	1.0548017	0.6546186
GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	1.1625443	0.5456678	1.2112217	0.4387241
GOBP_AMYGDALA_DEVELOPMENT	1.1625144	0.5455453	0.9652597	0.7841298
GOBP_ENTRAINMENT_OF_CIRCADIAN_CLOCK	1.1622814	0.54597384	0.9732807	0.7731904
GOBP_CALCIUM_DEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	1.1622357	0.54589355	1.1293538	0.54630536
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS	1.1622239	0.5457207	1.1964647	0.45745456
GOBP_REGULATION_OF_KIDNEY_SIZE	1.1621922	0.5456026	1.2422767	0.40008163
GOBP_REACTIVE_GLIOSIS	1.1621464	0.5455278	1.1774833	0.4814751
GOBP_REGULATION_OF_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	1.1621369	0.5453494	1.3137761	0.3251316
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING	1.1621025	0.5452404	1.1859219	0.46985176
GOBP_CELLULAR_HYPOTONIC_RESPONSE	1.1619807	0.54536945	1.2899464	0.3481649
GOBP_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL	1.161833	0.54557014	1.0178	0.71294415
GOBP_GROWTH	1.1614231	0.5464979	1.1802821	0.47774202
GOBP_ACTIN_FILAMENT_ORGANIZATION	1.1613084	0.5466083	1.1921976	0.4625021
GOBP_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	1.1612453	0.5465781	1.4141546	0.22086835
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	1.1611063	0.54675615	1.157413	0.5073641
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1.1610249	0.5467751	1.2335209	0.41039202
GOBP_AGGRESOME_ASSEMBLY	1.1609168	0.5468734	1.3055092	0.33317545
GOBP_LONG_TERM_MEMORY	1.160432	0.54800665	1.1587938	0.50569296
GOBP_VITAMIN_METABOLIC_PROCESS	1.1602782	0.5482312	1.1036043	0.5817495
GOBP_INTERLEUKIN_5_PRODUCTION	1.1601418	0.5484097	1.2476947	0.39370078
GOBP_NEGATIVE_REGULATION_OF_ANOIKIS	1.1599865	0.5486362	0.80695355	0.9315433
GOBP_REGULATION_OF_BONE_RESORPTION	1.1599475	0.5485351	1.3376317	0.29600972
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT_VIA_HIGH_VOLTAGE_GATED_CALCIUM_CHANNEL	1.1596962	0.5490254	1.0041114	0.7317746
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	1.1593496	0.54977816	1.1966931	0.45737407
GOBP_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS	1.1589539	0.5506764	0.9380374	0.81643236
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_PRODUCTION	1.1587697	0.5509779	1.1504506	0.5172761
GOBP_REGULATION_OF_GTPASE_ACTIVITY	1.1583536	0.55192816	1.368916	0.26561013
GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING_BY_TRANS_SYNAPTIC_PROTEIN_COMPLEX	1.1582766	0.5519363	1.0997494	0.5872228
GOBP_ENDOCARDIAL_CUSHION_TO_MESENCHYMAL_TRANSITION	1.1577214	0.55326676	1.1235166	0.55434793
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	1.157721	0.5530616	1.1683552	0.4935949
GOBP_PYRIMIDINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	1.157689	0.5529469	1.1304337	0.5450298
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY	1.1576083	0.5529657	1.3241575	0.3094786
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	1.1575863	0.5528219	1.04449	0.67121994
GOBP_POSITIVE_REGULATION_OF_GLUCOCORTICOID_RECEPTOR_SIGNALING_PATHWAY	1.1573329	0.5533267	1.0799756	0.61587256
GOBP_PROTEIN_AUTO_ADP_RIBOSYLATION	1.1572577	0.5533312	1.1448661	0.5237142
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	1.1572003	0.553281	1.2797418	0.35730526
GOBP_PLASMA_MEMBRANE_ORGANIZATION	1.1570746	0.55341995	1.4647616	0.177059
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1.1570668	0.55323595	1.1833414	0.47334123
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	1.1569526	0.5533527	1.1662809	0.49585524
GOBP_PYRAMIDAL_NEURON_DIFFERENTIATION	1.156539	0.5542953	1.0573815	0.64925784
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS	1.156469	0.5542858	1.3668677	0.26682615
GOBP_POSTSYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION	1.1564301	0.55418897	1.2027991	0.45057994
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	1.1564245	0.5540001	0.8283354	0.91567135
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	1.1562126	0.5543819	1.1956301	0.45855573
GOBP_CANNABINOID_SIGNALING_PATHWAY	1.1561115	0.5544551	1.4731694	0.17062598
GOBP_NEPHRON_TUBULE_EPITHELIAL_CELL_DIFFERENTIATION	1.1559433	0.55471563	1.3845404	0.25093594
GOBP_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	1.1558791	0.5546903	1.293825	0.34431309
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	1.1558561	0.5545486	1.226214	0.41797435
GOBP_CELLULAR_RESPONSE_TO_L_GLUTAMATE	1.155751	0.55463773	1.2556124	0.3851243
GOBP_CYCLIC_GMP_AMP_TRANSMEMBRANE_IMPORT_ACROSS_PLASMA_MEMBRANE	1.1557492	0.5544384	1.2130932	0.4364117
GOBP_POSITIVE_REGULATION_OF_CORE_PROMOTER_BINDING	1.155749	0.5542343	1.257444	0.3829997
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	1.1557417	0.55405056	1.2169408	0.4302258
GOBP_POSITIVE_REGULATION_OF_AXON_GUIDANCE	1.1554619	0.55462617	1.1193395	0.55908436
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	1.1551641	0.5552374	1.1291065	0.5464368
GOBP_PROTEIN_K29_LINKED_DEUBIQUITINATION	1.1550294	0.5554116	1.0520877	0.65895253
GOBP_REGULATION_OF_ISOPRENOID_METABOLIC_PROCESS	1.15482	0.5557912	0.97579116	0.7690572
GOBP_PEPTIDE_ANTIGEN_ASSEMBLY_WITH_MHC_CLASS_II_PROTEIN_COMPLEX	1.154553	0.5563253	1.4056768	0.22914672
GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL	1.1542	0.5571078	1.1303632	0.5447157
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	1.1540223	0.55739814	1.1470101	0.5208903
GOBP_IMMUNE_EFFECTOR_PROCESS	1.1537626	0.55791914	1.2328953	0.4101317
GOBP_REGULATION_OF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	1.1536057	0.5581435	1.2876236	0.34934112
GOBP_CARTILAGE_HOMEOSTASIS	1.1535559	0.5580772	1.3827678	0.25104284
GOBP_DEPHOSPHORYLATION	1.1534829	0.55807644	1.200295	0.45351073
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	1.1534512	0.55795926	1.1146251	0.5647698
GOBP_ENDOCARDIAL_CUSHION_FUSION	1.1534479	0.55776405	1.3243456	0.30937
GOBP_POSITIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	1.1532956	0.55797285	1.3574234	0.27665183
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	1.1531663	0.55813134	0.99058324	0.749162
GOBP_POLYOL_BIOSYNTHETIC_PROCESS	1.1530776	0.5581653	1.1427721	0.52657247
GOBP_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	1.1529449	0.55833083	1.3851726	0.25063676
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION	1.1528007	0.55852836	1.2261814	0.41773674
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	1.1524943	0.55917776	1.3847646	0.25080955
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	1.1522218	0.55972695	1.3625501	0.271172
GOBP_ENDOCARDIAL_CUSHION_FORMATION	1.1521171	0.55981773	1.425704	0.20986216
GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION	1.1520911	0.55968416	1.4671108	0.1747833
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.1518403	0.56018615	1.3001089	0.33764318
GOBP_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	1.1517966	0.5601084	1.1300887	0.5450884
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM	1.1516243	0.56038094	1.3711529	0.26330605
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1.1515208	0.5604604	1.3126165	0.32613307
GOBP_RESPONSE_TO_MINERALOCORTICOID	1.1512291	0.5610627	1.2609034	0.37926388
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	1.1511197	0.5611626	1.2325444	0.40984902
GOBP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	1.1510593	0.5611289	1.1753525	0.48306596
GOBP_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT	1.1509969	0.56108993	1.1686252	0.4932418
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	1.1509916	0.56090117	1.2012259	0.4523625
GOBP_SUCKLING_BEHAVIOR	1.1507959	0.5612312	0.9660327	0.78397363
GOBP_MAPK_CASCADE	1.1506764	0.5613634	1.266434	0.37195343
GOBP_IMMUNOLOGICAL_SYNAPSE_FORMATION	1.1501799	0.56254077	1.1242456	0.5531401
GOBP_THYMOCYTE_MIGRATION	1.1500407	0.56271887	1.112337	0.568027
GOBP_MAINTENANCE_OF_ANIMAL_ORGAN_IDENTITY	1.1499556	0.5627503	0.9593331	0.7917292
GOBP_URINARY_TRACT_SMOOTH_MUSCLE_CONTRACTION	1.149815	0.562933	1.3497335	0.28378877
GOBP_SCHWANN_CELL_DIFFERENTIATION	1.1494519	0.5637301	1.181067	0.47723886
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	1.1493508	0.5638057	1.2478579	0.39362973
GOBP_PROTEIN_HYDROXYLATION	1.1490673	0.5643934	1.1041447	0.58103544
GOBP_METANEPHRIC_COLLECTING_DUCT_DEVELOPMENT	1.1488935	0.56466705	1.3121573	0.32704678
GOBP_BONE_MARROW_DEVELOPMENT	1.1486363	0.5651785	1.0281565	0.6954384
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	1.1485388	0.56524324	1.3438852	0.290551
GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION	1.1484975	0.5651554	1.1447252	0.5237431
GOBP_WNT_PROTEIN_SECRETION	1.1483842	0.56526124	1.2910732	0.34665304
GOBP_NEGATIVE_REGULATION_OF_T_CELL_APOPTOTIC_PROCESS	1.1482966	0.56529987	0.91535866	0.84351087
GOBP_CLUSTERING_OF_VOLTAGE_GATED_SODIUM_CHANNELS	1.1481115	0.5656072	1.1654285	0.4965358
GOBP_GAMMA_AMINOBUTYRIC_ACID_RECEPTOR_CLUSTERING	1.1476804	0.5666144	1.2857945	0.35203198
GOBP_HEMIDESMOSOME_ASSEMBLY	1.1476678	0.5664429	1.3067163	0.33167154
GOBP_CARDIAC_ENDOTHELIAL_CELL_DIFFERENTIATION	1.14712	0.56776094	1.1522661	0.51480854
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	1.1471064	0.5675946	1.3322079	0.30205378
GOBP_LIPID_METABOLIC_PROCESS	1.1467785	0.5682945	1.201439	0.4519901
GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	1.1463737	0.56923133	1.3570323	0.27700028
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	1.1462085	0.56948423	1.3310096	0.3024388
GOBP_ENDOPLASMIC_RETICULUM_LOCALIZATION	1.1461834	0.569346	1.195993	0.45813787
GOBP_CARDIAC_NEURAL_CREST_CELL_DEVELOPMENT_INVOLVED_IN_OUTFLOW_TRACT_MORPHOGENESIS	1.1460081	0.56962645	1.248156	0.39308167
GOBP_RESPONSE_TO_HYPEROXIA	1.1459329	0.5696309	1.267802	0.37096912
GOBP_INTRACELLULAR_OXYGEN_HOMEOSTASIS	1.1458791	0.56957	1.1280657	0.54761213
GOBP_MORPHOGENESIS_OF_A_POLARIZED_EPITHELIUM	1.1457504	0.5697293	1.0977031	0.5897038
GOBP_PRESYNAPTIC_DENSE_CORE_VESICLE_EXOCYTOSIS	1.1457283	0.5695838	1.13402	0.5399845
GOBP_SPERM_FLAGELLUM_ASSEMBLY	1.1456902	0.5694859	1.4038894	0.23073268
GOBP_ZINC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	1.1455922	0.56955355	1.142339	0.527172
GOBP_REGULATION_OF_VESICLE_MEDIATED_TRANSPORT	1.145331	0.5700725	1.2753745	0.36143532
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE	1.1449673	0.5708867	1.2422117	0.4000751
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	1.1447548	0.5712692	1.2393194	0.40446737
GOBP_REGULATION_OF_MONOOXYGENASE_ACTIVITY	1.1447484	0.57108057	1.187582	0.46863315
GOBP_POSITIVE_REGULATION_OF_T_CELL_TOLERANCE_INDUCTION	1.1442655	0.5722299	1.0591677	0.64629626
GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS	1.1437907	0.5733539	1.0897515	0.6028294
GOBP_GLYOXYLATE_METABOLIC_PROCESS	1.1434277	0.5741641	1.0846167	0.60879904
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	1.1433196	0.5742583	1.2891192	0.34845755
GOBP_INTESTINE_SMOOTH_MUSCLE_CONTRACTION	1.1431574	0.57451046	0.9989417	0.73724777
GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE	1.1430926	0.57448256	1.2818705	0.35443398
